team|date|likes|talking_about|check_ins
 Phoenix Suns|July 6, 2018|1,909,036 - (-416)|9,072 - (-463)|0 - (0)
 Phoenix Suns|July 3, 2018|1,909,452 - (-162)|9,535 - (-2,364)|0 - (0)
 Phoenix Suns|June 30, 2018|1,909,614 - (-366)|11,899 - (-24,569)|0 - (0)
 Phoenix Suns|June 27, 2018|1,909,980 - (-292)|36,468 - (+2,207)|0 - (0)
 Phoenix Suns|June 24, 2018|1,910,272 - (+426)|34,261 - (+29,315)|0 - (0)
 Phoenix Suns|June 21, 2018|1,909,846 - (-335)|4,946 - (-7,797)|0 - (0)
 Phoenix Suns|June 18, 2018|1,910,181 - (-209)|12,743 - (-1,767)|0 - (0)
 Phoenix Suns|June 15, 2018|1,910,390 - (-259)|14,510 - (-3,507)|0 - (0)
 Phoenix Suns|June 12, 2018|1,910,649 - (-307)|18,017 - (+6,273)|0 - (0)
 Phoenix Suns|June 9, 2018|1,910,956 - (-160)|11,744 - (+5,375)|0 - (0)
 Phoenix Suns|June 6, 2018|1,911,116 - (-168)|6,369 - (+740)|0 - (0)
 Phoenix Suns|June 3, 2018|1,911,284 - (-77)|5,629 - (-219)|0 - (0)
 Phoenix Suns|June 2, 2018|1,911,361 - (-18)|5,848 - (+316)|0 - (0)
 Phoenix Suns|June 1, 2018|1,911,379 - (-36)|5,532 - (+313)|0 - (0)
 Phoenix Suns|May 31, 2018|1,911,415 - (-107)|5,219 - (-89)|0 - (0)
 Phoenix Suns|May 30, 2018|1,911,522 - (-115)|5,308 - (-2,137)|0 - (0)
 Phoenix Suns|May 29, 2018|1,911,637 - (-55)|7,445 - (-1,069)|0 - (0)
 Phoenix Suns|May 28, 2018|1,911,692 - (-91)|8,514 - (-1,368)|0 - (0)
 Phoenix Suns|May 27, 2018|1,911,783 - (-67)|9,882 - (-392)|0 - (0)
 Phoenix Suns|May 26, 2018|1,911,850 - (-105)|10,274 - (-1,670)|0 - (0)
 Phoenix Suns|May 25, 2018|1,911,955 - (-36)|11,944 - (-2,395)|0 - (0)
 Phoenix Suns|May 24, 2018|1,911,991 - (-61)|14,339 - (-7,090)|0 - (0)
 Phoenix Suns|May 23, 2018|1,912,052 - (-70)|21,429 - (-16,502)|0 - (0)
 Phoenix Suns|May 22, 2018|1,912,122 - (+7)|37,931 - (+1,109)|0 - (0)
 Phoenix Suns|May 21, 2018|1,912,115 - (+44)|36,822 - (+641)|0 - (0)
 Phoenix Suns|May 20, 2018|1,912,071 - (-58)|36,181 - (+831)|0 - (0)
 Phoenix Suns|May 19, 2018|1,912,129 - (-37)|35,350 - (+1,387)|0 - (0)
 Phoenix Suns|May 18, 2018|1,912,166 - (-36)|33,963 - (+3,922)|0 - (0)
 Phoenix Suns|May 17, 2018|1,912,202 - (+77)|30,041 - (+22,796)|0 - (0)
 Phoenix Suns|May 16, 2018|1,912,125 - (+31)|7,245 - (-263)|0 - (0)
 Phoenix Suns|May 15, 2018|1,912,094 - (-150)|7,508 - (+899)|0 - (0)
 Phoenix Suns|May 14, 2018|1,912,244 - (-44)|6,609 - (-29)|0 - (0)
 Phoenix Suns|May 13, 2018|1,912,288 - (-87)|6,638 - (-1,957)|0 - (0)
 Phoenix Suns|May 12, 2018|1,912,375 - (-98)|8,595 - (-1,864)|0 - (0)
 Phoenix Suns|May 11, 2018|1,912,473 - (-132)|10,459 - (-1,019)|0 - (0)
 Phoenix Suns|May 10, 2018|1,912,605 - (-92)|11,478 - (-1,757)|0 - (0)
 Phoenix Suns|May 9, 2018|1,912,697 - (-65)|13,235 - (+404)|0 - (0)
 Phoenix Suns|May 8, 2018|1,912,762 - (-100)|12,831 - (+286)|0 - (0)
 Phoenix Suns|May 7, 2018|1,912,862 - (-130)|12,545 - (+547)|0 - (0)
 Phoenix Suns|May 6, 2018|1,912,992 - (-115)|11,998 - (+2,366)|0 - (0)
 Phoenix Suns|May 5, 2018|1,913,107 - (-123)|9,632 - (+1,929)|0 - (0)
 Phoenix Suns|May 4, 2018|1,913,230 - (-40)|7,703 - (+1,942)|0 - (0)
 Phoenix Suns|May 3, 2018|1,913,270 - (-105)|5,761 - (+2,391)|0 - (0)
