team|date|likes|talking_about|check_ins
 New Orleans Pelicans|August 23, 2018|1,743,611 - (-179)|5,519 - (+874)|0 - (0)
 New Orleans Pelicans|August 20, 2018|1,743,790 - (-279)|4,645 - (-2,487)|0 - (0)
 New Orleans Pelicans|August 17, 2018|1,744,069 - (-172)|7,132 - (-979)|0 - (0)
 New Orleans Pelicans|August 14, 2018|1,744,241 - (-109)|8,111 - (+3,326)|0 - (0)
 New Orleans Pelicans|August 11, 2018|1,744,350 - (-159)|4,785 - (-346)|0 - (0)
 New Orleans Pelicans|August 8, 2018|1,744,509 - (-408)|5,131 - (-743)|0 - (0)
 New Orleans Pelicans|August 5, 2018|1,744,917 - (-288)|5,874 - (-885)|0 - (0)
 New Orleans Pelicans|August 2, 2018|1,745,205 - (-344)|6,759 - (-430)|0 - (0)
 New Orleans Pelicans|July 30, 2018|1,745,549 - (-350)|7,189 - (-795)|0 - (0)
 New Orleans Pelicans|July 27, 2018|1,745,899 - (-267)|7,984 - (-1,513)|0 - (0)
 New Orleans Pelicans|July 24, 2018|1,746,166 - (-259)|9,497 - (-162)|0 - (0)
 New Orleans Pelicans|July 21, 2018|1,746,425 - (-179)|9,659 - (-2,935)|0 - (0)
 New Orleans Pelicans|July 18, 2018|1,746,604 - (-139)|12,594 - (-2,439)|0 - (0)
 New Orleans Pelicans|July 15, 2018|1,746,743 - (-203)|15,033 - (+3,371)|0 - (0)
 New Orleans Pelicans|July 12, 2018|1,746,946 - (-276)|11,662 - (+600)|0 - (0)
 New Orleans Pelicans|July 9, 2018|1,747,222 - (-159)|11,062 - (+123)|0 - (0)
 New Orleans Pelicans|July 6, 2018|1,747,381 - (-230)|10,939 - (+722)|0 - (0)
 New Orleans Pelicans|July 3, 2018|1,747,611 - (+197)|10,217 - (+287)|0 - (0)
 New Orleans Pelicans|June 30, 2018|1,747,414 - (-31)|9,930 - (-80)|0 - (0)
 New Orleans Pelicans|June 27, 2018|1,747,445 - (-194)|10,010 - (+1,117)|0 - (0)
 New Orleans Pelicans|June 24, 2018|1,747,639 - (-69)|8,893 - (+1,833)|0 - (0)
 New Orleans Pelicans|June 21, 2018|1,747,708 - (-80)|7,060 - (-2,152)|0 - (0)
 New Orleans Pelicans|June 18, 2018|1,747,788 - (+66)|9,212 - (-578)|0 - (0)
 New Orleans Pelicans|June 15, 2018|1,747,722 - (+92)|9,790 - (+1,460)|0 - (0)
 New Orleans Pelicans|June 12, 2018|1,747,630 - (+123)|8,330 - (-1,503)|0 - (0)
 New Orleans Pelicans|June 9, 2018|1,747,507 - (+6)|9,833 - (-4,303)|0 - (0)
 New Orleans Pelicans|June 6, 2018|1,747,501 - (+83)|14,136 - (-7,404)|0 - (0)
 New Orleans Pelicans|June 3, 2018|1,747,418 - (+46)|21,540 - (+184)|0 - (0)
 New Orleans Pelicans|June 2, 2018|1,747,372 - (+179)|21,356 - (0)|0 - (0)
 New Orleans Pelicans|June 1, 2018|1,747,193 - (+310)|21,356 - (-7,158)|0 - (0)
 New Orleans Pelicans|May 30, 2018|1,746,883 - (+142)|28,514 - (+1,186)|0 - (0)
 New Orleans Pelicans|May 29, 2018|1,746,741 - (+206)|27,328 - (+232)|0 - (0)
 New Orleans Pelicans|May 28, 2018|1,746,535 - (+147)|27,096 - (-935)|0 - (0)
 New Orleans Pelicans|May 27, 2018|1,746,388 - (+135)|28,031 - (+65)|0 - (0)
 New Orleans Pelicans|May 26, 2018|1,746,253 - (+140)|27,966 - (-1,755)|0 - (0)
 New Orleans Pelicans|May 25, 2018|1,746,113 - (+148)|29,721 - (-1,907)|0 - (0)
 New Orleans Pelicans|May 24, 2018|1,745,965 - (+108)|31,628 - (-381)|0 - (0)
 New Orleans Pelicans|May 23, 2018|1,745,857 - (+175)|32,009 - (-3,113)|0 - (0)
 New Orleans Pelicans|May 22, 2018|1,745,682 - (+100)|35,122 - (-5,425)|0 - (0)
 New Orleans Pelicans|May 21, 2018|1,745,582 - (+249)|40,547 - (-4,695)|0 - (0)
 New Orleans Pelicans|May 20, 2018|1,745,333 - (+137)|45,242 - (-5,079)|0 - (0)
 New Orleans Pelicans|May 19, 2018|1,745,196 - (+146)|50,321 - (-3,712)|0 - (0)
 New Orleans Pelicans|May 18, 2018|1,745,050 - (+230)|54,033 - (-1,917)|0 - (0)
 New Orleans Pelicans|May 17, 2018|1,744,820 - (+280)|55,950 - (-8,222)|0 - (0)
 New Orleans Pelicans|May 16, 2018|1,744,540 - (+377)|64,172 - (-5,519)|0 - (0)
 New Orleans Pelicans|May 15, 2018|1,744,163 - (+241)|69,691 - (+2,193)|0 - (0)
 New Orleans Pelicans|May 14, 2018|1,743,922 - (+322)|67,498 - (+1,386)|0 - (0)
 New Orleans Pelicans|May 13, 2018|1,743,600 - (+355)|66,112 - (-8,049)|0 - (0)
 New Orleans Pelicans|May 12, 2018|1,743,245 - (+390)|74,161 - (-12,788)|0 - (0)
 New Orleans Pelicans|May 11, 2018|1,742,855 - (+289)|86,949 - (+6,196)|0 - (0)
 New Orleans Pelicans|May 10, 2018|1,742,566 - (+642)|80,753 - (+11,644)|0 - (0)
 New Orleans Pelicans|May 9, 2018|1,741,924 - (+644)|69,109 - (+4,839)|0 - (0)
 New Orleans Pelicans|May 8, 2018|1,741,280 - (+315)|64,270 - (+3,271)|0 - (0)
 New Orleans Pelicans|May 7, 2018|1,740,965 - (+759)|60,999 - (+2,138)|0 - (0)
 New Orleans Pelicans|May 6, 2018|1,740,206 - (+1,177)|58,861 - (+4,707)|0 - (0)
 New Orleans Pelicans|May 5, 2018|1,739,029 - (+1,461)|54,154 - (+13,744)|0 - (0)
 New Orleans Pelicans|May 4, 2018|1,737,568 - (+247)|40,410 - (-3,351)|0 - (0)
 New Orleans Pelicans|May 3, 2018|1,737,321 - (+517)|43,761 - (-4,894)|0 - (0)
 New Orleans Pelicans|May 2, 2018|1,736,804 - (+709)|48,655 - (-4,439)|0 - (0)
 New Orleans Pelicans|May 1, 2018|1,736,095 - (+331)|53,094 - (-5,733)|0 - (0)
 New Orleans Pelicans|April 30, 2018|1,735,764 - (+585)|58,827 - (-16,382)|0 - (0)
 New Orleans Pelicans|April 29, 2018|1,735,179 - (+2,281)|75,209 - (-35,060)|0 - (0)
 New Orleans Pelicans|April 28, 2018|1,732,898 - (+423)|110,269 - (-5,758)|0 - (0)
 New Orleans Pelicans|April 27, 2018|1,732,475 - (+396)|116,027 - (-5,862)|0 - (0)
 New Orleans Pelicans|April 26, 2018|1,732,079 - (+880)|121,889 - (+2,951)|0 - (0)
 New Orleans Pelicans|April 25, 2018|1,731,199 - (+479)|118,938 - (-254)|0 - (0)
 New Orleans Pelicans|April 24, 2018|1,730,720 - (+540)|119,192 - (+2,408)|0 - (0)
 New Orleans Pelicans|April 23, 2018|1,730,180 - (+1,539)|116,784 - (+17,411)|0 - (0)
 New Orleans Pelicans|April 22, 2018|1,728,641 - (+2,329)|99,373 - (+24,367)|0 - (0)
 New Orleans Pelicans|April 21, 2018|1,726,312 - (+1,038)|75,006 - (+8,793)|0 - (0)
