team|date|likes|talking_about|check_ins
 Washington Wizards|May 6, 2018|1,541,989 - (-82)|3,386 - (-1,516)|0 - (0)
 Washington Wizards|May 5, 2018|1,542,071 - (-75)|4,902 - (-4,594)|0 - (0)
 Washington Wizards|May 4, 2018|1,542,146 - (-79)|9,496 - (-431)|0 - (0)
 Washington Wizards|May 3, 2018|1,542,225 - (-50)|9,927 - (-2,114)|0 - (0)
 Washington Wizards|May 2, 2018|1,542,275 - (+4)|12,041 - (-2,263)|0 - (0)
 Washington Wizards|May 1, 2018|1,542,271 - (+52)|14,304 - (-5,134)|0 - (0)
 Washington Wizards|April 30, 2018|1,542,219 - (+55)|19,438 - (-7,669)|0 - (0)
 Washington Wizards|April 29, 2018|1,542,164 - (+61)|27,107 - (-642)|0 - (0)
 Washington Wizards|April 28, 2018|1,542,103 - (+105)|27,749 - (-2,261)|0 - (0)
 Washington Wizards|April 27, 2018|1,541,998 - (+8)|30,010 - (+488)|0 - (0)
 Washington Wizards|April 26, 2018|1,541,990 - (+105)|29,522 - (+868)|0 - (0)
 Washington Wizards|April 25, 2018|1,541,885 - (+98)|28,654 - (+911)|0 - (0)
 Washington Wizards|April 24, 2018|1,541,787 - (+121)|27,743 - (+8,607)|0 - (0)
 Washington Wizards|April 23, 2018|1,541,666 - (+260)|19,136 - (+1,933)|0 - (0)
 Washington Wizards|April 22, 2018|1,541,406 - (+126)|17,203 - (+5,424)|0 - (0)
 Washington Wizards|April 21, 2018|1,541,280 - (+231)|11,779 - (-357)|0 - (0)
 Washington Wizards|April 20, 2018|1,541,049 - (+54)|12,136 - (-1,861)|0 - (0)
 Washington Wizards|April 19, 2018|1,540,995 - (+72)|13,997 - (-1,362)|0 - (0)
 Washington Wizards|April 18, 2018|1,540,923 - (+179)|15,359 - (-910)|0 - (0)
 Washington Wizards|April 17, 2018|1,540,744 - (+54)|16,269 - (+366)|0 - (0)
 Washington Wizards|April 16, 2018|1,540,690 - (+27)|15,903 - (+448)|0 - (0)
 Washington Wizards|April 15, 2018|1,540,663 - (+236)|15,455 - (+2,051)|0 - (0)
 Washington Wizards|April 14, 2018|1,540,427 - (+7)|13,404 - (+36)|0 - (0)
 Washington Wizards|April 13, 2018|1,540,420 - (+24)|13,368 - (+1,137)|0 - (0)
 Washington Wizards|April 12, 2018|1,540,396 - (+52)|12,231 - (+2,837)|0 - (0)
 Washington Wizards|April 11, 2018|1,540,344 - (+65)|9,394 - (+1,214)|0 - (0)
 Washington Wizards|April 10, 2018|1,540,279 - (-31)|8,180 - (-2,007)|0 - (0)
 Washington Wizards|April 9, 2018|1,540,310 - (-29)|10,187 - (-7,641)|0 - (0)
 Washington Wizards|April 8, 2018|1,540,339 - (-28)|17,828 - (-12,664)|0 - (0)
 Washington Wizards|April 7, 2018|1,540,367 - (-28)|30,492 - (+820)|0 - (0)
 Washington Wizards|April 6, 2018|1,540,395 - (+68)|29,672 - (+476)|0 - (0)
 Washington Wizards|April 5, 2018|1,540,327 - (-35)|29,196 - (+62)|0 - (0)
 Washington Wizards|April 4, 2018|1,540,362 - (-7)|29,134 - (-256)|0 - (0)
 Washington Wizards|April 3, 2018|1,540,369 - (+110)|29,390 - (+262)|0 - (0)
 Washington Wizards|April 2, 2018|1,540,259 - (+260)|29,128 - (+6,199)|0 - (0)
 Washington Wizards|April 1, 2018|1,539,999 - (+120)|22,929 - (+9,788)|0 - (0)
 Washington Wizards|March 31, 2018|1,539,879 - (+14)|13,141 - (-2,790)|0 - (0)
 Washington Wizards|March 30, 2018|1,539,865 - (+8)|15,931 - (-250)|0 - (0)
 Washington Wizards|March 29, 2018|1,539,857 - (-21)|16,181 - (-287)|0 - (0)
 Washington Wizards|March 28, 2018|1,539,878 - (+61)|16,468 - (+173)|0 - (0)
 Washington Wizards|March 27, 2018|1,539,817 - (-19)|16,295 - (+664)|0 - (0)
 Washington Wizards|March 26, 2018|1,539,836 - (+50)|15,631 - (+243)|0 - (0)
 Washington Wizards|March 25, 2018|1,539,786 - (-32)|15,388 - (+864)|0 - (0)
 Washington Wizards|March 24, 2018|1,539,818 - (-44)|14,524 - (+2,128)|0 - (0)
 Washington Wizards|March 23, 2018|1,539,862 - (+34)|12,396 - (-1,332)|0 - (0)
 Washington Wizards|March 22, 2018|1,539,828 - (+139)|13,728 - (-1,360)|0 - (0)
 Washington Wizards|March 21, 2018|1,539,689 - (-4)|15,088 - (-159)|0 - (0)
 Washington Wizards|March 20, 2018|1,539,693 - (+8)|15,247 - (+1,143)|0 - (0)
 Washington Wizards|March 19, 2018|1,539,685 - (-14)|14,104 - (-269)|0 - (0)
 Washington Wizards|March 18, 2018|1,539,699 - (+40)|14,373 - (-1,008)|0 - (0)
 Washington Wizards|March 17, 2018|1,539,659 - (-170)|15,381 - (-754)|0 - (0)
 Washington Wizards|March 16, 2018|1,539,829 - (+35)|16,135 - (+3,961)|0 - (0)
 Washington Wizards|March 15, 2018|1,539,794 - (+68)|12,174 - (+234)|0 - (0)
 Washington Wizards|March 14, 2018|1,539,726 - (+25)|11,940 - (-172)|0 - (0)
 Washington Wizards|March 13, 2018|1,539,701 - (+55)|12,112 - (+1,031)|0 - (0)
 Washington Wizards|March 12, 2018|1,539,646 - (+25)|11,081 - (+1,854)|0 - (0)
 Washington Wizards|March 11, 2018|1,539,621 - (+30)|9,227 - (+2,115)|0 - (0)
 Washington Wizards|March 10, 2018|1,539,591 - (+13)|7,112 - (-738)|0 - (0)
 Washington Wizards|March 9, 2018|1,539,578 - (-17)|7,850 - (-22)|0 - (0)
 Washington Wizards|March 8, 2018|1,539,595 - (-48)|7,872 - (-598)|0 - (0)
