team|date|likes|talking_about|check_ins
 Dallas Mavericks|November 30, 2018|4,401,404 - (-253)|9,571 - (+1,616)|53,934 - (+9)
 Dallas Mavericks|November 27, 2018|4,401,657 - (-713)|7,955 - (-1,896)|53,925 - (+347)
 Dallas Mavericks|November 24, 2018|4,402,370 - (-775)|9,851 - (-1,152)|53,578 - (+329)
 Dallas Mavericks|November 21, 2018|4,403,145 - (-469)|11,003 - (-4,904)|53,249 - (+10)
 Dallas Mavericks|November 18, 2018|4,403,614 - (-471)|15,907 - (-908)|53,239 - (+337)
 Dallas Mavericks|November 15, 2018|4,404,085 - (-453)|16,815 - (+665)|52,902 - (+297)
 Dallas Mavericks|November 12, 2018|4,404,538 - (-57)|16,150 - (+9,735)|52,605 - (+286)
 Dallas Mavericks|November 9, 2018|4,404,595 - (-589)|6,415 - (-940)|52,319 - (+248)
 Dallas Mavericks|November 6, 2018|4,405,184 - (-673)|7,355 - (-2,056)|52,071 - (+4)
 Dallas Mavericks|November 3, 2018|4,405,857 - (-423)|9,411 - (-714)|52,067 - (+283)
 Dallas Mavericks|October 31, 2018|4,406,280 - (-202)|10,125 - (-3,582)|51,784 - (+324)
 Dallas Mavericks|October 28, 2018|4,406,482 - (-237)|13,707 - (+779)|51,460 - (+9)
 Dallas Mavericks|October 25, 2018|4,406,719 - (+257)|12,928 - (+2,277)|51,451 - (+288)
 Dallas Mavericks|October 22, 2018|4,406,462 - (+377)|10,651 - (+3,483)|51,163 - (+390)
 Dallas Mavericks|October 19, 2018|4,406,085 - (-182)|7,168 - (+888)|50,773 - (-4)
 Dallas Mavericks|October 16, 2018|4,406,267 - (-663)|6,280 - (+310)|50,777 - (+1)
 Dallas Mavericks|October 13, 2018|4,406,930 - (-361)|5,970 - (-5,334)|50,776 - (+188)
 Dallas Mavericks|October 10, 2018|4,407,291 - (-596)|11,304 - (-9,006)|50,588 - (-10)
 Dallas Mavericks|October 7, 2018|4,407,887 - (-595)|20,310 - (-1,235)|50,598 - (-13)
 Dallas Mavericks|October 4, 2018|4,408,482 - (-690)|21,545 - (-6,979)|50,611 - (-13)
 Dallas Mavericks|October 1, 2018|4,409,172 - (+161)|28,524 - (+4,949)|50,624 - (+175)
 Dallas Mavericks|September 28, 2018|4,409,011 - (-496)|23,575 - (+16,936)|50,449 - (+1)
 Dallas Mavericks|September 25, 2018|4,409,507 - (-316)|6,639 - (+605)|50,448 - (-4)
 Dallas Mavericks|September 22, 2018|4,409,823 - (-250)|6,034 - (+1,186)|50,452 - (+11)
 Dallas Mavericks|September 19, 2018|4,410,073 - (-725)|4,848 - (-732)|50,441 - (+4)
 Dallas Mavericks|September 16, 2018|4,410,798 - (-698)|5,580 - (-7,986)|50,437 - (+1)
 Dallas Mavericks|September 13, 2018|4,411,496 - (-1,884)|13,566 - (+890)|50,436 - (+3)
 Dallas Mavericks|September 10, 2018|4,413,380 - (-752)|12,676 - (+7,518)|50,433 - (+1)
 Dallas Mavericks|September 7, 2018|4,414,132 - (-833)|5,158 - (+2,343)|50,432 - (-6)
 Dallas Mavericks|September 4, 2018|4,414,965 - (-693)|2,815 - (-3,582)|50,438 - (-8)
 Dallas Mavericks|September 1, 2018|4,415,658 - (-904)|6,397 - (+21)|50,446 - (-3)
 Dallas Mavericks|August 29, 2018|4,416,562 - (-804)|6,376 - (+2,698)|50,449 - (-1)
 Dallas Mavericks|August 26, 2018|4,417,366 - (-845)|3,678 - (+655)|50,450 - (-2)
 Dallas Mavericks|August 23, 2018|4,418,211 - (-762)|3,023 - (+586)|50,452 - (+1)
 Dallas Mavericks|August 20, 2018|4,418,973 - (-695)|2,437 - (-1,504)|50,451 - (-2)
 Dallas Mavericks|August 17, 2018|4,419,668 - (-818)|3,941 - (-4,191)|50,453 - (-5)
 Dallas Mavericks|August 14, 2018|4,420,486 - (-693)|8,132 - (+224)|50,458 - (-5)
 Dallas Mavericks|August 11, 2018|4,421,179 - (-1,007)|7,908 - (+4,376)|50,463 - (-9)
 Dallas Mavericks|August 8, 2018|4,422,186 - (-1,075)|3,532 - (-1,733)|50,472 - (-76)
 Dallas Mavericks|August 5, 2018|4,423,261 - (-925)|5,265 - (-2,341)|50,548 - (-14)
 Dallas Mavericks|August 2, 2018|4,424,186 - (-1,137)|7,606 - (-16,594)|50,562 - (-13)
 Dallas Mavericks|July 30, 2018|4,425,323 - (-1,040)|24,200 - (+1,084)|50,575 - (-12)
 Dallas Mavericks|July 27, 2018|4,426,363 - (-953)|23,116 - (+768)|50,587 - (-10)
 Dallas Mavericks|July 24, 2018|4,427,316 - (-894)|22,348 - (+14,813)|50,597 - (+2)
 Dallas Mavericks|July 21, 2018|4,428,210 - (-927)|7,535 - (-2,661)|50,595 - (-5)
 Dallas Mavericks|July 18, 2018|4,429,137 - (-893)|10,196 - (-3,751)|50,600 - (-3)
 Dallas Mavericks|July 15, 2018|4,430,030 - (-972)|13,947 - (-409)|50,603 - (-25)
 Dallas Mavericks|July 12, 2018|4,431,002 - (-912)|14,356 - (-5,176)|50,628 - (-1)
 Dallas Mavericks|July 9, 2018|4,431,914 - (-766)|19,532 - (-872)|50,629 - (-10)
 Dallas Mavericks|July 6, 2018|4,432,680 - (-808)|20,404 - (-5,492)|50,639 - (-12)
 Dallas Mavericks|July 3, 2018|4,433,488 - (-412)|25,896 - (-212)|50,651 - (-5)
 Dallas Mavericks|June 30, 2018|4,433,900 - (-831)|26,108 - (-41,443)|50,656 - (-17)
 Dallas Mavericks|June 27, 2018|4,434,731 - (-757)|67,551 - (-17,952)|50,673 - (-17)
 Dallas Mavericks|June 24, 2018|4,435,488 - (+3,309)|85,503 - (+50,026)|50,690 - (+1)
 Dallas Mavericks|June 21, 2018|4,432,179 - (-796)|35,477 - (+16,499)|50,689 - (+2)
 Dallas Mavericks|June 18, 2018|4,432,975 - (-820)|18,978 - (+575)|50,687 - (-29)
 Dallas Mavericks|June 15, 2018|4,433,795 - (-1,199)|18,403 - (+12,898)|50,716 - (0)
 Dallas Mavericks|June 12, 2018|4,434,994 - (-614)|5,505 - (+751)|50,716 - (-2)
 Dallas Mavericks|June 9, 2018|4,435,608 - (-783)|4,754 - (-3,477)|50,718 - (+62)
 Dallas Mavericks|June 6, 2018|4,436,391 - (-598)|8,231 - (-456)|50,656 - (-4)
 Dallas Mavericks|June 3, 2018|4,436,989 - (-272)|8,687 - (+158)|50,660 - (0)
 Dallas Mavericks|June 2, 2018|4,437,261 - (-259)|8,529 - (+2,662)|50,660 - (-3)
 Dallas Mavericks|June 1, 2018|4,437,520 - (-252)|5,867 - (+628)|50,663 - (-1)
 Dallas Mavericks|May 31, 2018|4,437,772 - (-343)|5,239 - (+743)|50,664 - (-2)
 Dallas Mavericks|May 30, 2018|4,438,115 - (-267)|4,496 - (-120)|50,666 - (-2)
 Dallas Mavericks|May 29, 2018|4,438,382 - (-241)|4,616 - (+474)|50,668 - (-1)
 Dallas Mavericks|May 28, 2018|4,438,623 - (-238)|4,142 - (-77)|50,669 - (+2)
 Dallas Mavericks|May 27, 2018|4,438,861 - (-172)|4,219 - (-80)|50,667 - (0)
 Dallas Mavericks|May 26, 2018|4,439,033 - (-324)|4,299 - (-1,166)|50,667 - (0)
 Dallas Mavericks|May 25, 2018|4,439,357 - (-285)|5,465 - (-5,723)|50,667 - (-1)
 Dallas Mavericks|May 24, 2018|4,439,642 - (-336)|11,188 - (+148)|50,668 - (0)
 Dallas Mavericks|May 23, 2018|4,439,978 - (-203)|11,040 - (-1,030)|50,668 - (+2)
 Dallas Mavericks|May 22, 2018|4,440,181 - (-215)|12,070 - (+6)|50,666 - (-1)
