team|date|likes|talking_about|check_ins
 Boston Celtics|December 12, 2018|9,045,794 - (-968)|84,878 - (+402)|0 - (0)
 Boston Celtics|December 9, 2018|9,046,762 - (-680)|84,476 - (-15,903)|0 - (0)
 Boston Celtics|December 6, 2018|9,047,442 - (-609)|100,379 - (+6,990)|0 - (0)
 Boston Celtics|December 3, 2018|9,048,051 - (-97)|93,389 - (+44,298)|0 - (0)
 Boston Celtics|November 30, 2018|9,048,148 - (-1,157)|49,091 - (-10,036)|0 - (0)
 Boston Celtics|November 27, 2018|9,049,305 - (-1,361)|59,127 - (-12,038)|0 - (0)
 Boston Celtics|November 24, 2018|9,050,666 - (-1,205)|71,165 - (-6,678)|0 - (0)
 Boston Celtics|November 21, 2018|9,051,871 - (-586)|77,843 - (+5,568)|0 - (0)
 Boston Celtics|November 18, 2018|9,052,457 - (-100)|72,275 - (-3,094)|0 - (0)
 Boston Celtics|November 15, 2018|9,052,557 - (-916)|75,369 - (-19,306)|0 - (0)
 Boston Celtics|November 12, 2018|9,053,473 - (-107)|94,675 - (-26,459)|0 - (0)
 Boston Celtics|November 9, 2018|9,053,580 - (-375)|121,134 - (-61,870)|0 - (0)
 Boston Celtics|November 6, 2018|9,053,955 - (+571)|183,004 - (+633)|0 - (0)
 Boston Celtics|November 3, 2018|9,053,384 - (+1,754)|182,371 - (+63,582)|0 - (0)
 Boston Celtics|October 31, 2018|9,051,630 - (+1,184)|118,789 - (+18,981)|0 - (0)
 Boston Celtics|October 28, 2018|9,050,446 - (+1,902)|99,808 - (-7,261)|0 - (0)
 Boston Celtics|October 25, 2018|9,048,544 - (+1,602)|107,069 - (-104,962)|0 - (0)
 Boston Celtics|October 22, 2018|9,046,942 - (+2,529)|212,031 - (+42,388)|0 - (0)
 Boston Celtics|October 19, 2018|9,044,413 - (+4,449)|169,643 - (+119,478)|0 - (0)
 Boston Celtics|October 16, 2018|9,039,964 - (-545)|50,165 - (+19,740)|0 - (0)
 Boston Celtics|October 13, 2018|9,040,509 - (-689)|30,425 - (-18,812)|0 - (0)
 Boston Celtics|October 10, 2018|9,041,198 - (-927)|49,237 - (-13,982)|0 - (0)
 Boston Celtics|October 7, 2018|9,042,125 - (-706)|63,219 - (+4,020)|0 - (0)
 Boston Celtics|October 4, 2018|9,042,831 - (-293)|59,199 - (-36,856)|0 - (0)
 Boston Celtics|October 1, 2018|9,043,124 - (+1,338)|96,055 - (+11,447)|0 - (0)
 Boston Celtics|September 28, 2018|9,041,786 - (+464)|84,608 - (+34,357)|0 - (0)
 Boston Celtics|September 25, 2018|9,041,322 - (+1,291)|50,251 - (+33,316)|0 - (0)
 Boston Celtics|September 22, 2018|9,040,031 - (-1,096)|16,935 - (-1,854)|0 - (0)
 Boston Celtics|September 19, 2018|9,041,127 - (-1,067)|18,789 - (-4,119)|0 - (0)
 Boston Celtics|September 16, 2018|9,042,194 - (-1,064)|22,908 - (-12,391)|0 - (0)
 Boston Celtics|September 13, 2018|9,043,258 - (-2,803)|35,299 - (+3,178)|0 - (0)
 Boston Celtics|September 10, 2018|9,046,061 - (-1,050)|32,121 - (+15,675)|0 - (0)
 Boston Celtics|September 7, 2018|9,047,111 - (-1,332)|16,446 - (+2,769)|0 - (0)
 Boston Celtics|September 4, 2018|9,048,443 - (-1,105)|13,677 - (+1,044)|0 - (0)
 Boston Celtics|September 1, 2018|9,049,548 - (-1,407)|12,633 - (+1,716)|0 - (0)
 Boston Celtics|August 29, 2018|9,050,955 - (-1,371)|10,917 - (-1,703)|0 - (0)
 Boston Celtics|August 26, 2018|9,052,326 - (-1,017)|12,620 - (+916)|0 - (0)
 Boston Celtics|August 23, 2018|9,053,343 - (-1,168)|11,704 - (-2,433)|0 - (0)
 Boston Celtics|August 20, 2018|9,054,511 - (-1,267)|14,137 - (-36,411)|0 - (0)
 Boston Celtics|August 17, 2018|9,055,778 - (-1,299)|50,548 - (-5,289)|0 - (0)
 Boston Celtics|August 14, 2018|9,057,077 - (-974)|55,837 - (+35,110)|0 - (0)
 Boston Celtics|August 11, 2018|9,058,051 - (-1,369)|20,727 - (+12,162)|0 - (0)
 Boston Celtics|August 8, 2018|9,059,420 - (-1,742)|8,565 - (-3,063)|0 - (0)
 Boston Celtics|August 5, 2018|9,061,162 - (-1,554)|11,628 - (-15,735)|0 - (0)
 Boston Celtics|August 2, 2018|9,062,716 - (-1,715)|27,363 - (-5,157)|0 - (0)
 Boston Celtics|July 30, 2018|9,064,431 - (-1,823)|32,520 - (+5,162)|0 - (0)
 Boston Celtics|July 27, 2018|9,066,254 - (-1,707)|27,358 - (-34,041)|0 - (0)
 Boston Celtics|July 24, 2018|9,067,961 - (-1,481)|61,399 - (+2,455)|0 - (0)
 Boston Celtics|July 21, 2018|9,069,442 - (-1,427)|58,944 - (+39,538)|0 - (0)
 Boston Celtics|July 18, 2018|9,070,869 - (-1,357)|19,406 - (-9,966)|0 - (0)
 Boston Celtics|July 15, 2018|9,072,226 - (-1,655)|29,372 - (-15,840)|0 - (0)
 Boston Celtics|July 12, 2018|9,073,881 - (-1,880)|45,212 - (-4,457)|0 - (0)
 Boston Celtics|July 9, 2018|9,075,761 - (-1,355)|49,669 - (+8,303)|0 - (0)
 Boston Celtics|July 6, 2018|9,077,116 - (-1,626)|41,366 - (+2,989)|0 - (0)
 Boston Celtics|July 3, 2018|9,078,742 - (-453)|38,377 - (-2,526)|0 - (0)
 Boston Celtics|June 30, 2018|9,079,195 - (-1,862)|40,903 - (-34,344)|0 - (0)
 Boston Celtics|June 27, 2018|9,081,057 - (-2,061)|75,247 - (-4,007)|0 - (0)
 Boston Celtics|June 24, 2018|9,083,118 - (-1,212)|79,254 - (+26,133)|0 - (0)
 Boston Celtics|June 21, 2018|9,084,330 - (-1,244)|53,121 - (-9,828)|0 - (0)
 Boston Celtics|June 18, 2018|9,085,574 - (-1,116)|62,949 - (+6,864)|0 - (0)
 Boston Celtics|June 15, 2018|9,086,690 - (-141)|56,085 - (+19,256)|0 - (0)
 Boston Celtics|June 12, 2018|9,086,831 - (+1,483)|36,829 - (-9,899)|0 - (0)
 Boston Celtics|June 9, 2018|9,085,348 - (+819)|46,728 - (-42,164)|0 - (0)
 Boston Celtics|June 6, 2018|9,084,529 - (+630)|88,892 - (-322,168)|0 - (0)
 Boston Celtics|June 3, 2018|9,083,899 - (+227)|411,060 - (-5,657)|0 - (0)
 Boston Celtics|June 2, 2018|9,083,672 - (+1,309)|416,717 - (-3,236)|0 - (0)
 Boston Celtics|June 1, 2018|9,082,363 - (+1,508)|419,953 - (-52,861)|0 - (0)
 Boston Celtics|May 30, 2018|9,080,855 - (+130)|472,814 - (+26,063)|0 - (0)
 Boston Celtics|May 29, 2018|9,080,725 - (+7,050)|446,751 - (+205,831)|0 - (0)
 Boston Celtics|May 28, 2018|9,073,675 - (+7,645)|240,920 - (+5,165)|0 - (0)
 Boston Celtics|May 27, 2018|9,066,030 - (+1,493)|235,755 - (-3,858)|0 - (0)
 Boston Celtics|May 26, 2018|9,064,537 - (+3,416)|239,613 - (+11,136)|0 - (0)
 Boston Celtics|May 25, 2018|9,061,121 - (+3,096)|228,477 - (+34,323)|0 - (0)
 Boston Celtics|May 24, 2018|9,058,025 - (+3,693)|194,154 - (-75,078)|0 - (0)
 Boston Celtics|May 23, 2018|9,054,332 - (+1,112)|269,232 - (-69,742)|0 - (0)
 Boston Celtics|May 22, 2018|9,053,220 - (+2,156)|338,974 - (-26,558)|0 - (0)
 Boston Celtics|May 21, 2018|9,051,064 - (+1,133)|365,532 - (-109,102)|0 - (0)
 Boston Celtics|May 20, 2018|9,049,931 - (+2,587)|474,634 - (-11,161)|0 - (0)
 Boston Celtics|May 19, 2018|9,047,344 - (+1,416)|485,795 - (+9,038)|0 - (0)
 Boston Celtics|May 18, 2018|9,045,928 - (+2,138)|476,757 - (+8,682)|0 - (0)
 Boston Celtics|May 17, 2018|9,043,790 - (+5,082)|468,075 - (+34,122)|0 - (0)
 Boston Celtics|May 16, 2018|9,038,708 - (+6,932)|433,953 - (+51,345)|0 - (0)
 Boston Celtics|May 15, 2018|9,031,776 - (+4,813)|382,608 - (+36,756)|0 - (0)
