team|date|likes|talking_about|check_ins
 Memphis Grizzlies|November 27, 2018|1,818,626 - (-262)|4,991 - (-574)|0 - (0)
 Memphis Grizzlies|November 24, 2018|1,818,888 - (+15)|5,565 - (+738)|0 - (0)
 Memphis Grizzlies|November 21, 2018|1,818,873 - (-24)|4,827 - (+544)|0 - (0)
 Memphis Grizzlies|November 18, 2018|1,818,897 - (-72)|4,283 - (-41)|0 - (0)
 Memphis Grizzlies|November 15, 2018|1,818,969 - (-126)|4,324 - (-611)|0 - (0)
 Memphis Grizzlies|November 12, 2018|1,819,095 - (-115)|4,935 - (+595)|0 - (0)
 Memphis Grizzlies|November 9, 2018|1,819,210 - (-251)|4,340 - (+791)|0 - (0)
 Memphis Grizzlies|November 6, 2018|1,819,461 - (-83)|3,549 - (+1,167)|0 - (0)
 Memphis Grizzlies|November 3, 2018|1,819,544 - (-126)|2,382 - (+186)|0 - (0)
 Memphis Grizzlies|October 31, 2018|1,819,670 - (-8)|2,196 - (-954)|0 - (0)
 Memphis Grizzlies|October 28, 2018|1,819,678 - (+7)|3,150 - (-791)|0 - (0)
 Memphis Grizzlies|October 25, 2018|1,819,671 - (+25)|3,941 - (+305)|0 - (0)
 Memphis Grizzlies|October 22, 2018|1,819,646 - (+61)|3,636 - (+35)|0 - (0)
 Memphis Grizzlies|October 19, 2018|1,819,585 - (-117)|3,601 - (+534)|0 - (0)
 Memphis Grizzlies|October 16, 2018|1,819,702 - (-298)|3,067 - (-144)|0 - (0)
 Memphis Grizzlies|October 13, 2018|1,820,000 - (-171)|3,211 - (-73)|0 - (0)
 Memphis Grizzlies|October 10, 2018|1,820,171 - (-201)|3,284 - (+508)|0 - (0)
 Memphis Grizzlies|October 7, 2018|1,820,372 - (-244)|2,776 - (+463)|0 - (0)
 Memphis Grizzlies|October 4, 2018|1,820,616 - (-252)|2,313 - (+126)|0 - (0)
 Memphis Grizzlies|October 1, 2018|1,820,868 - (-103)|2,187 - (+452)|0 - (0)
 Memphis Grizzlies|September 28, 2018|1,820,971 - (-215)|1,735 - (+105)|0 - (0)
 Memphis Grizzlies|September 25, 2018|1,821,186 - (-122)|1,630 - (+551)|0 - (0)
 Memphis Grizzlies|September 22, 2018|1,821,308 - (-228)|1,079 - (+105)|0 - (0)
 Memphis Grizzlies|September 19, 2018|1,821,536 - (-232)|974 - (+76)|0 - (0)
 Memphis Grizzlies|September 16, 2018|1,821,768 - (-331)|898 - (-58)|0 - (0)
 Memphis Grizzlies|September 13, 2018|1,822,099 - (-956)|956 - (-170)|0 - (0)
 Memphis Grizzlies|September 10, 2018|1,823,055 - (-371)|1,126 - (-234)|0 - (0)
 Memphis Grizzlies|September 7, 2018|1,823,426 - (-397)|1,360 - (-156)|0 - (0)
 Memphis Grizzlies|September 4, 2018|1,823,823 - (-266)|1,516 - (-273)|0 - (0)
 Memphis Grizzlies|September 1, 2018|1,824,089 - (-379)|1,789 - (-445)|0 - (0)
 Memphis Grizzlies|August 29, 2018|1,824,468 - (-303)|2,234 - (+244)|0 - (0)
 Memphis Grizzlies|August 26, 2018|1,824,771 - (-296)|1,990 - (+306)|0 - (0)
 Memphis Grizzlies|August 23, 2018|1,825,067 - (-290)|1,684 - (+156)|0 - (0)
 Memphis Grizzlies|August 20, 2018|1,825,357 - (-297)|1,528 - (-372)|0 - (0)
 Memphis Grizzlies|August 17, 2018|1,825,654 - (-363)|1,900 - (-51)|0 - (0)
 Memphis Grizzlies|August 14, 2018|1,826,017 - (-342)|1,951 - (-622)|0 - (0)
 Memphis Grizzlies|August 11, 2018|1,826,359 - (-327)|2,573 - (-2,945)|0 - (0)
 Memphis Grizzlies|August 8, 2018|1,826,686 - (-362)|5,518 - (-195)|0 - (0)
 Memphis Grizzlies|August 5, 2018|1,827,048 - (-425)|5,713 - (+2,419)|0 - (0)
 Memphis Grizzlies|August 2, 2018|1,827,473 - (-406)|3,294 - (-66)|0 - (0)
 Memphis Grizzlies|July 30, 2018|1,827,879 - (-302)|3,360 - (+787)|0 - (0)
 Memphis Grizzlies|July 27, 2018|1,828,181 - (-326)|2,573 - (-450)|0 - (0)
 Memphis Grizzlies|July 24, 2018|1,828,507 - (-401)|3,023 - (-19,016)|0 - (0)
 Memphis Grizzlies|July 21, 2018|1,828,908 - (-356)|22,039 - (+112)|0 - (0)
 Memphis Grizzlies|July 18, 2018|1,829,264 - (+764)|21,927 - (+17,121)|0 - (0)
 Memphis Grizzlies|July 15, 2018|1,828,500 - (-158)|4,806 - (+738)|0 - (0)
 Memphis Grizzlies|July 12, 2018|1,828,658 - (-581)|4,068 - (-455)|0 - (0)
 Memphis Grizzlies|July 9, 2018|1,829,239 - (-402)|4,523 - (+36)|0 - (0)
 Memphis Grizzlies|July 6, 2018|1,829,641 - (-396)|4,487 - (+755)|0 - (0)
 Memphis Grizzlies|July 3, 2018|1,830,037 - (-3)|3,732 - (+1,492)|0 - (0)
 Memphis Grizzlies|June 30, 2018|1,830,040 - (-455)|2,240 - (-3,762)|0 - (0)
 Memphis Grizzlies|June 27, 2018|1,830,495 - (-473)|6,002 - (+322)|0 - (0)
 Memphis Grizzlies|June 24, 2018|1,830,968 - (+120)|5,680 - (+3,917)|0 - (0)
 Memphis Grizzlies|June 21, 2018|1,830,848 - (-324)|1,763 - (+17)|0 - (0)
 Memphis Grizzlies|June 18, 2018|1,831,172 - (-251)|1,746 - (+328)|0 - (0)
 Memphis Grizzlies|June 15, 2018|1,831,423 - (-335)|1,418 - (+90)|0 - (0)
 Memphis Grizzlies|June 12, 2018|1,831,758 - (-179)|1,328 - (+103)|0 - (0)
 Memphis Grizzlies|June 9, 2018|1,831,937 - (-270)|1,225 - (-91)|0 - (0)
 Memphis Grizzlies|June 6, 2018|1,832,207 - (-241)|1,316 - (-167)|0 - (0)
 Memphis Grizzlies|June 3, 2018|1,832,448 - (-69)|1,483 - (+41)|0 - (0)
 Memphis Grizzlies|June 2, 2018|1,832,517 - (-14)|1,442 - (+228)|0 - (0)
 Memphis Grizzlies|June 1, 2018|1,832,531 - (-54)|1,214 - (-256)|0 - (0)
 Memphis Grizzlies|May 31, 2018|1,832,585 - (-120)|1,470 - (-58)|0 - (0)
 Memphis Grizzlies|May 30, 2018|1,832,705 - (-112)|1,528 - (-145)|0 - (0)
 Memphis Grizzlies|May 29, 2018|1,832,817 - (-39)|1,673 - (-57)|0 - (0)
 Memphis Grizzlies|May 28, 2018|1,832,856 - (-75)|1,730 - (-95)|0 - (0)
 Memphis Grizzlies|May 27, 2018|1,832,931 - (-84)|1,825 - (-460)|0 - (0)
 Memphis Grizzlies|May 26, 2018|1,833,015 - (-89)|2,285 - (-78)|0 - (0)
 Memphis Grizzlies|May 25, 2018|1,833,104 - (-118)|2,363 - (-19)|0 - (0)
 Memphis Grizzlies|May 24, 2018|1,833,222 - (-91)|2,382 - (-23)|0 - (0)
 Memphis Grizzlies|May 23, 2018|1,833,313 - (-67)|2,405 - (-479)|0 - (0)
 Memphis Grizzlies|May 22, 2018|1,833,380 - (-84)|2,884 - (-280)|0 - (0)
 Memphis Grizzlies|May 21, 2018|1,833,464 - (-36)|3,164 - (+297)|0 - (0)
 Memphis Grizzlies|May 20, 2018|1,833,500 - (-88)|2,867 - (+211)|0 - (0)
 Memphis Grizzlies|May 19, 2018|1,833,588 - (-88)|2,656 - (-37)|0 - (0)
 Memphis Grizzlies|May 18, 2018|1,833,676 - (-88)|2,693 - (-224)|0 - (0)
 Memphis Grizzlies|May 17, 2018|1,833,764 - (-119)|2,917 - (+604)|0 - (0)
 Memphis Grizzlies|May 16, 2018|1,833,883 - (-122)|2,313 - (+85)|0 - (0)
 Memphis Grizzlies|May 15, 2018|1,834,005 - (-131)|2,228 - (+121)|0 - (0)
 Memphis Grizzlies|May 14, 2018|1,834,136 - (-103)|2,107 - (+114)|0 - (0)
 Memphis Grizzlies|May 13, 2018|1,834,239 - (-87)|1,993 - (+40)|0 - (0)
 Memphis Grizzlies|May 12, 2018|1,834,326 - (-117)|1,953 - (-205)|0 - (0)
 Memphis Grizzlies|May 11, 2018|1,834,443 - (-122)|2,158 - (+181)|0 - (0)
 Memphis Grizzlies|May 10, 2018|1,834,565 - (-85)|1,977 - (-127)|0 - (0)
 Memphis Grizzlies|May 9, 2018|1,834,650 - (-78)|2,104 - (-95)|0 - (0)
 Memphis Grizzlies|May 8, 2018|1,834,728 - (-83)|2,199 - (+75)|0 - (0)
 Memphis Grizzlies|May 7, 2018|1,834,811 - (-87)|2,124 - (-95)|0 - (0)
 Memphis Grizzlies|May 6, 2018|1,834,898 - (-96)|2,219 - (-179)|0 - (0)
 Memphis Grizzlies|May 5, 2018|1,834,994 - (-77)|2,398 - (+13)|0 - (0)
 Memphis Grizzlies|May 4, 2018|1,835,071 - (-82)|2,385 - (-112)|0 - (0)
 Memphis Grizzlies|May 3, 2018|1,835,153 - (-81)|2,497 - (+115)|0 - (0)
 Memphis Grizzlies|May 2, 2018|1,835,234 - (-92)|2,382 - (+121)|0 - (0)
 Memphis Grizzlies|May 1, 2018|1,835,326 - (-61)|2,261 - (-108)|0 - (0)
 Memphis Grizzlies|April 30, 2018|1,835,387 - (-67)|2,369 - (-88)|0 - (0)
 Memphis Grizzlies|April 29, 2018|1,835,454 - (-27)|2,457 - (+78)|0 - (0)
 Memphis Grizzlies|April 28, 2018|1,835,481 - (-56)|2,379 - (-95)|0 - (0)
 Memphis Grizzlies|April 27, 2018|1,835,537 - (-99)|2,474 - (-193)|0 - (0)
 Memphis Grizzlies|April 26, 2018|1,835,636 - (-63)|2,667 - (-777)|0 - (0)
 Memphis Grizzlies|April 25, 2018|1,835,699 - (-112)|3,444 - (-990)|0 - (0)
 Memphis Grizzlies|April 24, 2018|1,835,811 - (-65)|4,434 - (+9)|0 - (0)
 Memphis Grizzlies|April 23, 2018|1,835,876 - (-73)|4,425 - (+101)|0 - (0)
 Memphis Grizzlies|April 22, 2018|1,835,949 - (-94)|4,324 - (-67)|0 - (0)
 Memphis Grizzlies|April 21, 2018|1,836,043 - (-75)|4,391 - (+59)|0 - (0)
 Memphis Grizzlies|April 20, 2018|1,836,118 - (-88)|4,332 - (-874)|0 - (0)
 Memphis Grizzlies|April 19, 2018|1,836,206 - (-157)|5,206 - (-207)|0 - (0)
 Memphis Grizzlies|April 18, 2018|1,836,363 - (-53)|5,413 - (+709)|0 - (0)
 Memphis Grizzlies|April 17, 2018|1,836,416 - (-22)|4,704 - (-679)|0 - (0)
 Memphis Grizzlies|April 16, 2018|1,836,438 - (-45)|5,383 - (-1,447)|0 - (0)
 Memphis Grizzlies|April 15, 2018|1,836,483 - (-3)|6,830 - (-806)|0 - (0)
 Memphis Grizzlies|April 14, 2018|1,836,486 - (-71)|7,636 - (-1,028)|0 - (0)
 Memphis Grizzlies|April 13, 2018|1,836,557 - (-72)|8,664 - (+476)|0 - (0)
 Memphis Grizzlies|April 12, 2018|1,836,629 - (-43)|8,188 - (+322)|0 - (0)
 Memphis Grizzlies|April 11, 2018|1,836,672 - (-77)|7,866 - (+174)|0 - (0)
 Memphis Grizzlies|April 10, 2018|1,836,749 - (-52)|7,692 - (+501)|0 - (0)
 Memphis Grizzlies|April 9, 2018|1,836,801 - (-73)|7,191 - (+1,133)|0 - (0)
 Memphis Grizzlies|April 8, 2018|1,836,874 - (-96)|6,058 - (+1,156)|0 - (0)
 Memphis Grizzlies|April 7, 2018|1,836,970 - (-95)|4,902 - (+827)|0 - (0)
 Memphis Grizzlies|April 6, 2018|1,837,065 - (-122)|4,075 - (-421)|0 - (0)
 Memphis Grizzlies|April 5, 2018|1,837,187 - (-107)|4,496 - (-406)|0 - (0)
 Memphis Grizzlies|April 4, 2018|1,837,294 - (-69)|4,902 - (-452)|0 - (0)
 Memphis Grizzlies|April 3, 2018|1,837,363 - (+11)|5,354 - (-397)|0 - (0)
 Memphis Grizzlies|April 2, 2018|1,837,352 - (+4)|5,751 - (-11)|0 - (0)
 Memphis Grizzlies|April 1, 2018|1,837,348 - (-61)|5,762 - (-485)|0 - (0)
 Memphis Grizzlies|March 31, 2018|1,837,409 - (-50)|6,247 - (-1,075)|0 - (0)
 Memphis Grizzlies|March 30, 2018|1,837,459 - (-101)|7,322 - (-1,295)|0 - (0)
 Memphis Grizzlies|March 29, 2018|1,837,560 - (-54)|8,617 - (-926)|0 - (0)
 Memphis Grizzlies|March 28, 2018|1,837,614 - (-76)|9,543 - (-1,903)|0 - (0)
 Memphis Grizzlies|March 27, 2018|1,837,690 - (-33)|11,446 - (-265)|0 - (0)
 Memphis Grizzlies|March 26, 2018|1,837,723 - (-64)|11,711 - (-179)|0 - (0)
 Memphis Grizzlies|March 25, 2018|1,837,787 - (-60)|11,890 - (-1,076)|0 - (0)
 Memphis Grizzlies|March 24, 2018|1,837,847 - (-68)|12,966 - (+2,442)|0 - (0)
 Memphis Grizzlies|March 23, 2018|1,837,915 - (-30)|10,524 - (+189)|0 - (0)
 Memphis Grizzlies|March 22, 2018|1,837,945 - (-13)|10,335 - (+2,564)|0 - (0)
 Memphis Grizzlies|March 21, 2018|1,837,958 - (-72)|7,771 - (-138)|0 - (0)
