team|date|likes|talking_about|check_ins
 Sacramento Kings|August 26, 2018|6,533,399 - (+5,662)|26,275 - (+3,907)|33,544 - (+1)
 Sacramento Kings|August 23, 2018|6,527,737 - (+2,194)|22,368 - (-37,548)|33,543 - (-5)
 Sacramento Kings|August 20, 2018|6,525,543 - (+330)|59,916 - (-65,140)|33,548 - (-3)
 Sacramento Kings|August 17, 2018|6,525,213 - (+20,684)|125,056 - (+9,054)|33,551 - (-2)
 Sacramento Kings|August 14, 2018|6,504,529 - (+29,332)|116,002 - (+741)|33,553 - (-1)
 Sacramento Kings|August 11, 2018|6,475,197 - (+23,916)|115,261 - (+2,784)|33,554 - (+1)
 Sacramento Kings|August 8, 2018|6,451,281 - (+26,413)|112,477 - (+25,067)|33,553 - (+4)
 Sacramento Kings|August 5, 2018|6,424,868 - (+22,715)|87,410 - (-36,402)|33,549 - (-10)
 Sacramento Kings|August 2, 2018|6,402,153 - (+14,430)|123,812 - (-60,785)|33,559 - (-2)
 Sacramento Kings|July 30, 2018|6,387,723 - (+49,189)|184,597 - (+88,124)|33,561 - (-9)
 Sacramento Kings|July 27, 2018|6,338,534 - (+58,150)|96,473 - (+58,024)|33,570 - (-6)
 Sacramento Kings|July 24, 2018|6,280,384 - (-3,001)|38,449 - (-52,435)|33,576 - (-4)
 Sacramento Kings|July 21, 2018|6,283,385 - (-2,397)|90,884 - (-49,928)|33,580 - (-4)
 Sacramento Kings|July 18, 2018|6,285,782 - (+28,914)|140,812 - (-7,747)|33,584 - (-8)
 Sacramento Kings|July 15, 2018|6,256,868 - (+35,929)|148,559 - (+57,906)|33,592 - (-6)
 Sacramento Kings|July 12, 2018|6,220,939 - (+51,857)|90,653 - (+41,397)|33,598 - (0)
 Sacramento Kings|July 9, 2018|6,169,082 - (+9,017)|49,256 - (-54,735)|33,598 - (-6)
 Sacramento Kings|July 6, 2018|6,160,065 - (+5,244)|103,991 - (+1,881)|33,604 - (+129)
 Sacramento Kings|July 3, 2018|6,154,821 - (+23,116)|102,110 - (+48,671)|33,475 - (+80)
 Sacramento Kings|June 30, 2018|6,131,705 - (+35,702)|53,439 - (+3,716)|33,395 - (-1)
 Sacramento Kings|June 27, 2018|6,096,003 - (-2,000)|49,723 - (-53,121)|33,396 - (-14)
 Sacramento Kings|June 24, 2018|6,098,003 - (+485)|102,844 - (-52,897)|33,410 - (+59)
 Sacramento Kings|June 21, 2018|6,097,518 - (+15,979)|155,741 - (-38,788)|33,351 - (-4)
 Sacramento Kings|June 18, 2018|6,081,539 - (+47,793)|194,529 - (+79,181)|33,355 - (+1)
 Sacramento Kings|June 15, 2018|6,033,746 - (+46,684)|115,348 - (-3,685)|33,354 - (+1)
 Sacramento Kings|June 12, 2018|5,987,062 - (+16,498)|119,033 - (+3,150)|33,353 - (-3)
 Sacramento Kings|June 9, 2018|5,970,564 - (+28,062)|115,883 - (+73,321)|33,356 - (-3)
 Sacramento Kings|June 6, 2018|5,942,502 - (+33,087)|42,562 - (+23,598)|33,359 - (+2)
 Sacramento Kings|June 3, 2018|5,909,415 - (+15)|18,964 - (+3,537)|33,357 - (+1)
 Sacramento Kings|June 2, 2018|5,909,400 - (-75)|15,427 - (+2,180)|33,356 - (-1)
 Sacramento Kings|June 1, 2018|5,909,475 - (-194)|13,247 - (+866)|33,357 - (-2)
 Sacramento Kings|May 31, 2018|5,909,669 - (-447)|12,381 - (-21,791)|33,359 - (-1)
 Sacramento Kings|May 30, 2018|5,910,116 - (-589)|34,172 - (-24,568)|33,360 - (-1)
 Sacramento Kings|May 29, 2018|5,910,705 - (-547)|58,740 - (-20,979)|33,361 - (0)
 Sacramento Kings|May 28, 2018|5,911,252 - (-463)|79,719 - (-26,640)|33,361 - (-4)
 Sacramento Kings|May 27, 2018|5,911,715 - (-464)|106,359 - (-22,799)|33,365 - (0)
 Sacramento Kings|May 26, 2018|5,912,179 - (-589)|129,158 - (-20,619)|33,365 - (0)
 Sacramento Kings|May 25, 2018|5,912,768 - (-566)|149,777 - (+13,312)|33,365 - (0)
 Sacramento Kings|May 24, 2018|5,913,334 - (+11,788)|136,465 - (+9,514)|33,365 - (-1)
 Sacramento Kings|May 23, 2018|5,901,546 - (+12,135)|126,951 - (-1,456)|33,366 - (-3)
 Sacramento Kings|May 22, 2018|5,889,411 - (+12,701)|128,407 - (-54)|33,369 - (0)
 Sacramento Kings|May 21, 2018|5,876,710 - (+12,927)|128,461 - (+792)|33,369 - (-2)
 Sacramento Kings|May 20, 2018|5,863,783 - (+14,448)|127,669 - (-4,048)|33,371 - (+9)
 Sacramento Kings|May 19, 2018|5,849,335 - (+12,426)|131,717 - (-30,292)|33,362 - (-1)
