team|date|likes|talking_about|check_ins
 Los Angeles Lakers|July 12, 2018|21,504,665 - (+20,999)|316,920 - (+152,255)|0 - (0)
 Los Angeles Lakers|July 9, 2018|21,483,666 - (+10,924)|164,665 - (+24,754)|0 - (0)
 Los Angeles Lakers|July 6, 2018|21,472,742 - (+12,974)|139,911 - (+27,242)|0 - (0)
 Los Angeles Lakers|July 3, 2018|21,459,768 - (+54,607)|112,669 - (+70,145)|0 - (0)
 Los Angeles Lakers|June 30, 2018|21,405,161 - (-4,810)|42,524 - (-26,161)|0 - (0)
 Los Angeles Lakers|June 27, 2018|21,409,971 - (-6,136)|68,685 - (+5,573)|0 - (0)
 Los Angeles Lakers|June 24, 2018|21,416,107 - (-3,707)|63,112 - (+34,007)|0 - (0)
 Los Angeles Lakers|June 21, 2018|21,419,814 - (-2,539)|29,105 - (+1,648)|0 - (0)
 Los Angeles Lakers|June 18, 2018|21,422,353 - (-411)|27,457 - (+2,506)|0 - (0)
 Los Angeles Lakers|June 15, 2018|21,422,764 - (-3,097)|24,951 - (-435)|0 - (0)
 Los Angeles Lakers|June 12, 2018|21,425,861 - (-857)|25,386 - (+3,072)|0 - (0)
 Los Angeles Lakers|June 9, 2018|21,426,718 - (-3,159)|22,314 - (-1,524)|0 - (0)
 Los Angeles Lakers|June 6, 2018|21,429,877 - (-2,757)|23,838 - (-342)|0 - (0)
 Los Angeles Lakers|June 3, 2018|21,432,634 - (-1,131)|24,180 - (-2,216)|0 - (0)
 Los Angeles Lakers|June 2, 2018|21,433,765 - (+230)|26,396 - (-954)|0 - (0)
 Los Angeles Lakers|June 1, 2018|21,433,535 - (-2,681)|27,350 - (-10,704)|0 - (0)
 Los Angeles Lakers|May 30, 2018|21,436,216 - (-1,260)|38,054 - (-16,396)|0 - (0)
 Los Angeles Lakers|May 29, 2018|21,437,476 - (-552)|54,450 - (-2,660)|0 - (0)
 Los Angeles Lakers|May 28, 2018|21,438,028 - (-867)|57,110 - (-5,635)|0 - (0)
 Los Angeles Lakers|May 27, 2018|21,438,895 - (-1,024)|62,745 - (-16,359)|0 - (0)
 Los Angeles Lakers|May 26, 2018|21,439,919 - (-1,130)|79,104 - (-23,416)|0 - (0)
 Los Angeles Lakers|May 25, 2018|21,441,049 - (-1,239)|102,520 - (+1,138)|0 - (0)
 Los Angeles Lakers|May 24, 2018|21,442,288 - (-1,366)|101,382 - (+18,761)|0 - (0)
 Los Angeles Lakers|May 23, 2018|21,443,654 - (-1,268)|82,621 - (+2,039)|0 - (0)
 Los Angeles Lakers|May 22, 2018|21,444,922 - (-800)|80,582 - (+3,786)|0 - (0)
 Los Angeles Lakers|May 21, 2018|21,445,722 - (-870)|76,796 - (+19,113)|0 - (0)
 Los Angeles Lakers|May 20, 2018|21,446,592 - (-534)|57,683 - (+32,170)|0 - (0)
 Los Angeles Lakers|May 19, 2018|21,447,126 - (-1,448)|25,513 - (+5,708)|0 - (0)
 Los Angeles Lakers|May 18, 2018|21,448,574 - (-1,708)|19,805 - (-288)|0 - (0)
 Los Angeles Lakers|May 17, 2018|21,450,282 - (-1,455)|20,093 - (+1,088)|0 - (0)
 Los Angeles Lakers|May 16, 2018|21,451,737 - (-1,340)|19,005 - (-391)|0 - (0)
 Los Angeles Lakers|May 15, 2018|21,453,077 - (-1,292)|19,396 - (-1,723)|0 - (0)
