team|date|likes|talking_about|check_ins
 Chicago Bulls|August 8, 2018|18,149,755 - (-5,022)|26,856 - (+9,883)|0 - (0)
 Chicago Bulls|August 5, 2018|18,154,777 - (-5,163)|16,973 - (-272)|0 - (0)
 Chicago Bulls|August 2, 2018|18,159,940 - (-5,308)|17,245 - (-2,881)|0 - (0)
 Chicago Bulls|July 30, 2018|18,165,248 - (-5,068)|20,126 - (-465)|0 - (0)
 Chicago Bulls|July 27, 2018|18,170,316 - (-5,268)|20,591 - (-12,412)|0 - (0)
 Chicago Bulls|July 24, 2018|18,175,584 - (-5,033)|33,003 - (-26,769)|0 - (0)
 Chicago Bulls|July 21, 2018|18,180,617 - (-5,550)|59,772 - (+4,663)|0 - (0)
 Chicago Bulls|July 18, 2018|18,186,167 - (-5,259)|55,109 - (+4,204)|0 - (0)
 Chicago Bulls|July 15, 2018|18,191,426 - (-5,169)|50,905 - (-1,501)|0 - (0)
 Chicago Bulls|July 12, 2018|18,196,595 - (-6,587)|52,406 - (+2,599)|0 - (0)
 Chicago Bulls|July 9, 2018|18,203,182 - (-5,963)|49,807 - (+13,124)|0 - (0)
 Chicago Bulls|July 6, 2018|18,209,145 - (-6,556)|36,683 - (+8,649)|0 - (0)
 Chicago Bulls|July 3, 2018|18,215,701 - (-4,060)|28,034 - (-3,106)|0 - (0)
 Chicago Bulls|June 30, 2018|18,219,761 - (-5,855)|31,140 - (-36,850)|0 - (0)
 Chicago Bulls|June 27, 2018|18,225,616 - (-6,521)|67,990 - (-15,209)|0 - (0)
 Chicago Bulls|June 24, 2018|18,232,137 - (-5,207)|83,199 - (-16,044)|0 - (0)
 Chicago Bulls|June 21, 2018|18,237,344 - (-4,653)|99,243 - (+1,231)|0 - (0)
 Chicago Bulls|June 18, 2018|18,241,997 - (-4,237)|98,012 - (+29,193)|0 - (0)
 Chicago Bulls|June 15, 2018|18,246,234 - (-4,386)|68,819 - (+37,935)|0 - (0)
 Chicago Bulls|June 12, 2018|18,250,620 - (-2,571)|30,884 - (-10,963)|0 - (0)
 Chicago Bulls|June 9, 2018|18,253,191 - (-3,340)|41,847 - (-5,068)|0 - (0)
 Chicago Bulls|June 6, 2018|18,256,531 - (-2,871)|46,915 - (+18,797)|0 - (0)
 Chicago Bulls|June 3, 2018|18,259,402 - (-1,202)|28,118 - (-274)|0 - (0)
 Chicago Bulls|June 2, 2018|18,260,604 - (-3,131)|28,392 - (-4,352)|0 - (0)
 Chicago Bulls|May 30, 2018|18,263,735 - (-1,423)|32,744 - (-13,360)|0 - (0)
 Chicago Bulls|May 29, 2018|18,265,158 - (-851)|46,104 - (-8,056)|0 - (0)
 Chicago Bulls|May 28, 2018|18,266,009 - (-1,151)|54,160 - (-37,451)|0 - (0)
 Chicago Bulls|May 27, 2018|18,267,160 - (-1,210)|91,611 - (-3,644)|0 - (0)
 Chicago Bulls|May 26, 2018|18,268,370 - (-1,148)|95,255 - (-1,836)|0 - (0)
 Chicago Bulls|May 25, 2018|18,269,518 - (-1,312)|97,091 - (-1,533)|0 - (0)
 Chicago Bulls|May 24, 2018|18,270,830 - (-1,279)|98,624 - (+3,333)|0 - (0)
 Chicago Bulls|May 23, 2018|18,272,109 - (-1,240)|95,291 - (+10,393)|0 - (0)
 Chicago Bulls|May 22, 2018|18,273,349 - (-906)|84,898 - (+8,862)|0 - (0)
 Chicago Bulls|May 21, 2018|18,274,255 - (-1,023)|76,036 - (+20,267)|0 - (0)
 Chicago Bulls|May 20, 2018|18,275,278 - (-1,234)|55,769 - (+3,418)|0 - (0)
 Chicago Bulls|May 19, 2018|18,276,512 - (-1,458)|52,351 - (+2,577)|0 - (0)
 Chicago Bulls|May 18, 2018|18,277,970 - (-1,683)|49,774 - (+1,414)|0 - (0)
 Chicago Bulls|May 17, 2018|18,279,653 - (-1,604)|48,360 - (+490)|0 - (0)
 Chicago Bulls|May 16, 2018|18,281,257 - (-1,433)|47,870 - (-1,613)|0 - (0)
 Chicago Bulls|May 15, 2018|18,282,690 - (-1,194)|49,483 - (-11,589)|0 - (0)
 Chicago Bulls|May 14, 2018|18,283,884 - (-1,220)|61,072 - (+8,790)|0 - (0)
 Chicago Bulls|May 13, 2018|18,285,104 - (-1,300)|52,282 - (-1,165)|0 - (0)
 Chicago Bulls|May 12, 2018|18,286,404 - (-1,496)|53,447 - (-3,461)|0 - (0)
 Chicago Bulls|May 11, 2018|18,287,900 - (-1,639)|56,908 - (-1,389)|0 - (0)
 Chicago Bulls|May 10, 2018|18,289,539 - (-1,456)|58,297 - (-3,164)|0 - (0)
 Chicago Bulls|May 9, 2018|18,290,995 - (-1,575)|61,461 - (-5,788)|0 - (0)
 Chicago Bulls|May 8, 2018|18,292,570 - (-1,290)|67,249 - (-5,473)|0 - (0)
 Chicago Bulls|May 7, 2018|18,293,860 - (-1,474)|72,722 - (-2,189)|0 - (0)
 Chicago Bulls|May 6, 2018|18,295,334 - (-1,469)|74,911 - (-1,702)|0 - (0)
 Chicago Bulls|May 5, 2018|18,296,803 - (-1,455)|76,613 - (+1,893)|0 - (0)
 Chicago Bulls|May 4, 2018|18,298,258 - (-1,488)|74,720 - (-1,711)|0 - (0)
 Chicago Bulls|May 3, 2018|18,299,746 - (-1,454)|76,431 - (+4,709)|0 - (0)
 Chicago Bulls|May 2, 2018|18,301,200 - (-1,139)|71,722 - (+13,172)|0 - (0)
 Chicago Bulls|May 1, 2018|18,302,339 - (-1,188)|58,550 - (+17,802)|0 - (0)
 Chicago Bulls|April 30, 2018|18,303,527 - (-971)|40,748 - (+1,386)|0 - (0)
 Chicago Bulls|April 29, 2018|18,304,498 - (-1,309)|39,362 - (-2,050)|0 - (0)
 Chicago Bulls|April 28, 2018|18,305,807 - (-1,530)|41,412 - (-14,922)|0 - (0)
 Chicago Bulls|April 27, 2018|18,307,337 - (-1,689)|56,334 - (-1,265)|0 - (0)
 Chicago Bulls|April 26, 2018|18,309,026 - (-1,717)|57,599 - (-2,662)|0 - (0)
 Chicago Bulls|April 25, 2018|18,310,743 - (-1,459)|60,261 - (-4,472)|0 - (0)
