account|team|date|followers|following|tweets|lists|favourites
@DallasMavs|Dallas Mavericks|July 1, 2019|1,578,343  (+1,322)|517  (0)|39,380  (0)|7,329  (-1)|5,770  (0)
@DallasMavs|Dallas Mavericks|June 30, 2019|1,577,021  (+464)|517  (0)|39,380  (+2)|7,330  (+8)|5,770  (+1)
@DallasMavs|Dallas Mavericks|June 29, 2019|1,576,557  (+392)|517  (0)|39,378  (+2)|7,322  (-5)|5,769  (+1)
@DallasMavs|Dallas Mavericks|June 28, 2019|1,576,165  (+376)|517  (0)|39,376  (+4)|7,327  (-6)|5,768  (+3)
@DallasMavs|Dallas Mavericks|June 27, 2019|1,575,789  (+308)|517  (0)|39,372  (+5)|7,333  (-4)|5,765  (+1)
@DallasMavs|Dallas Mavericks|June 26, 2019|1,575,481  (+396)|517  (0)|39,367  (+1)|7,337  (+2)|5,764  (0)
@DallasMavs|Dallas Mavericks|June 25, 2019|1,575,085  (+561)|517  (0)|39,366  (+19)|7,335  (-8)|5,764  (+4)
@DallasMavs|Dallas Mavericks|June 24, 2019|1,574,524  (+291)|517  (0)|39,347  (0)|7,343  (+8)|5,760  (0)
@DallasMavs|Dallas Mavericks|June 23, 2019|1,574,233  (+282)|517  (0)|39,347  (0)|7,335  (+2)|5,760  (0)
@DallasMavs|Dallas Mavericks|June 22, 2019|1,573,951  (+369)|517  (+1)|39,347  (+5)|7,333  (+5)|5,760  (+1)
@DallasMavs|Dallas Mavericks|June 21, 2019|1,573,582  (+760)|516  (+1)|39,342  (+6)|7,328  (0)|5,759  (+3)
@DallasMavs|Dallas Mavericks|June 20, 2019|1,572,822  (+224)|515  (0)|39,336  (+4)|7,328  (+3)|5,756  (0)
@DallasMavs|Dallas Mavericks|June 19, 2019|1,572,598  (-36)|515  (0)|39,332  (+7)|7,325  (-4)|5,756  (+3)
@DallasMavs|Dallas Mavericks|June 18, 2019|1,572,634  (+228)|515  (0)|39,325  (+3)|7,329  (-2)|5,753  (+3)
@DallasMavs|Dallas Mavericks|June 17, 2019|1,572,406  (+275)|515  (0)|39,322  (+4)|7,331  (+3)|5,750  (+1)
@DallasMavs|Dallas Mavericks|June 16, 2019|1,572,131  (+387)|515  (0)|39,318  (+2)|7,328  (-1)|5,749  (+1)
@DallasMavs|Dallas Mavericks|June 15, 2019|1,571,744  (+352)|515  (0)|39,316  (+2)|7,329  (-6)|5,748  (0)
@DallasMavs|Dallas Mavericks|June 14, 2019|1,571,392  (+589)|515  (0)|39,314  (0)|7,335  (+2)|5,748  (0)
@DallasMavs|Dallas Mavericks|June 13, 2019|1,570,803  (+316)|515  (-1)|39,314  (+2)|7,333  (-4)|5,748  (+4)
@DallasMavs|Dallas Mavericks|June 12, 2019|1,570,487  (+363)|516  (0)|39,312  (+5)|7,337  (+1)|5,744  (+7)
@DallasMavs|Dallas Mavericks|June 11, 2019|1,570,124  (+495)|516  (+3)|39,307  (+3)|7,336  (+2)|5,737  (+3)
@DallasMavs|Dallas Mavericks|June 10, 2019|1,569,629  (+237)|513  (0)|39,304  (0)|7,334  (-3)|5,734  (0)
@DallasMavs|Dallas Mavericks|June 9, 2019|1,569,392  (+222)|513  (0)|39,304  (0)|7,337  (+9)|5,734  (0)
@DallasMavs|Dallas Mavericks|June 8, 2019|1,569,170  (+175)|513  (0)|39,304  (+19)|7,328  (-7)|5,734  (+5)
@DallasMavs|Dallas Mavericks|June 7, 2019|1,568,995  (+152)|513  (+1)|39,285  (+6)|7,335  (+5)|5,729  (+4)
@DallasMavs|Dallas Mavericks|June 6, 2019|1,568,843  (+198)|512  (0)|39,279  (+26)|7,330  (-2)|5,725  (+4)
@DallasMavs|Dallas Mavericks|June 5, 2019|1,568,645  (+235)|512  (0)|39,253  (+8)|7,332  (+8)|5,721  (+4)
@DallasMavs|Dallas Mavericks|June 4, 2019|1,568,410  (+214)|512  (0)|39,245  (+9)|7,324  (+1)|5,717  (+4)
@DallasMavs|Dallas Mavericks|June 3, 2019|1,568,196  (+213)|512  (0)|39,236  (+5)|7,323  (-2)|5,713  (+1)
@DallasMavs|Dallas Mavericks|June 2, 2019|1,567,983  (+165)|512  (0)|39,231  (+1)|7,325  (+2)|5,712  (+1)
@DallasMavs|Dallas Mavericks|June 1, 2019|1,567,818  (+159)|512  (0)|39,230  (+4)|7,323  (+2)|5,711  (+3)
@DallasMavs|Dallas Mavericks|May 31, 2019|1,567,659  (+293)|512  (0)|39,226  (+5)|7,321  (-1)|5,708  (+1)
@DallasMavs|Dallas Mavericks|May 30, 2019|1,567,366  (+24)|512  (0)|39,221  (+6)|7,322  (-2)|5,707  (+2)
@DallasMavs|Dallas Mavericks|May 29, 2019|1,567,342  (+220)|512  (+1)|39,215  (+6)|7,324  (+6)|5,705  (+3)
@DallasMavs|Dallas Mavericks|May 28, 2019|1,567,122  (+117)|511  (0)|39,209  (0)|7,318  (-4)|5,702  (0)
@DallasMavs|Dallas Mavericks|May 27, 2019|1,567,005  (+252)|511  (0)|39,209  (-1)|7,322  (+5)|5,702  (-1)
@DallasMavs|Dallas Mavericks|May 26, 2019|1,566,753  (+386)|511  (0)|39,210  (0)|7,317  (-1)|5,703  (0)
@DallasMavs|Dallas Mavericks|May 25, 2019|1,566,367  (+181)|511  (0)|39,210  (0)|7,318  (+6)|5,703  (0)
@DallasMavs|Dallas Mavericks|May 24, 2019|1,566,186  (+303)|511  (+1)|39,210  (+2)|7,312  (+2)|5,703  (+2)
@DallasMavs|Dallas Mavericks|May 23, 2019|1,565,883  (+242)|510  (0)|39,208  (+10)|7,310  (-3)|5,701  (+4)
@DallasMavs|Dallas Mavericks|May 22, 2019|1,565,641  (+20)|510  (+1)|39,198  (+5)|7,313  (+5)|5,697  (+3)
@DallasMavs|Dallas Mavericks|May 21, 2019|1,565,621  (+285)|509  (-1)|39,193  (+7)|7,308  (-9)|5,694  (+1)
@DallasMavs|Dallas Mavericks|May 20, 2019|1,565,336  (+257)|510  (0)|39,186  (+1)|7,317  (+4)|5,693  (0)
@DallasMavs|Dallas Mavericks|May 19, 2019|1,565,079  (+210)|510  (0)|39,185  (0)|7,313  (+1)|5,693  (-2)
@DallasMavs|Dallas Mavericks|May 18, 2019|1,564,869  (+179)|510  (0)|39,185  (+4)|7,312  (-3)|5,695  (0)
@DallasMavs|Dallas Mavericks|May 17, 2019|1,564,690  (+225)|510  (0)|39,181  (+8)|7,315  (+5)|5,695  (+6)
