account|team|date|followers|following|tweets|lists|favourites
@Sixers|Philadelphia 76ers|May 31, 2019|1,719,355  (+610)|384  (0)|54,723  (-1)|6,777  (+3)|7,412  (0)
@Sixers|Philadelphia 76ers|May 30, 2019|1,718,745  (+415)|384  (0)|54,724  (+3)|6,774  (0)|7,412  (0)
@Sixers|Philadelphia 76ers|May 29, 2019|1,718,330  (+536)|384  (0)|54,721  (+4)|6,774  (-4)|7,412  (-2)
@Sixers|Philadelphia 76ers|May 28, 2019|1,717,794  (+603)|384  (0)|54,717  (+2)|6,778  (-2)|7,414  (+2)
@Sixers|Philadelphia 76ers|May 27, 2019|1,717,191  (+645)|384  (0)|54,715  (+3)|6,780  (+4)|7,412  (0)
@Sixers|Philadelphia 76ers|May 26, 2019|1,716,546  (+749)|384  (0)|54,712  (-1)|6,776  (-5)|7,412  (-3)
@Sixers|Philadelphia 76ers|May 25, 2019|1,715,797  (+414)|384  (0)|54,713  (0)|6,781  (+3)|7,415  (0)
@Sixers|Philadelphia 76ers|May 24, 2019|1,715,383  (+559)|384  (+1)|54,713  (+3)|6,778  (+4)|7,415  (0)
@Sixers|Philadelphia 76ers|May 23, 2019|1,714,824  (+613)|383  (+1)|54,710  (+5)|6,774  (-8)|7,415  (0)
@Sixers|Philadelphia 76ers|May 22, 2019|1,714,211  (+434)|382  (-2)|54,705  (+3)|6,782  (+3)|7,415  (0)
@Sixers|Philadelphia 76ers|May 21, 2019|1,713,777  (+559)|384  (0)|54,702  (+32)|6,779  (-3)|7,415  (+1)
@Sixers|Philadelphia 76ers|May 20, 2019|1,713,218  (+791)|384  (0)|54,670  (+1)|6,782  (+1)|7,414  (0)
@Sixers|Philadelphia 76ers|May 19, 2019|1,712,427  (+755)|384  (0)|54,669  (0)|6,781  (-1)|7,414  (0)
@Sixers|Philadelphia 76ers|May 18, 2019|1,711,672  (+692)|384  (0)|54,669  (+1)|6,782  (+4)|7,414  (0)
@Sixers|Philadelphia 76ers|May 17, 2019|1,710,980  (+877)|384  (0)|54,668  (0)|6,778  (-2)|7,414  (+1)
@Sixers|Philadelphia 76ers|May 16, 2019|1,710,103  (+1,213)|384  (0)|54,668  (+4)|6,780  (+11)|7,413  (+1)
@Sixers|Philadelphia 76ers|May 15, 2019|1,708,890  (+1,075)|384  (0)|54,664  (+7)|6,769  (+1)|7,412  (+1)
@Sixers|Philadelphia 76ers|May 14, 2019|1,707,815  (+925)|384  (0)|54,657  (+6)|6,768  (-1)|7,411  (+2)
@Sixers|Philadelphia 76ers|May 13, 2019|1,706,890  (+1,569)|384  (-3)|54,651  (+35)|6,769  (-1)|7,409  (+9)
@Sixers|Philadelphia 76ers|May 12, 2019|1,705,321  (+686)|387  (0)|54,616  (+12)|6,770  (+1)|7,400  (+1)
@Sixers|Philadelphia 76ers|May 11, 2019|1,704,635  (+591)|387  (0)|54,604  (+15)|6,769  (+7)|7,399  (-1)
@Sixers|Philadelphia 76ers|May 10, 2019|1,704,044  (+929)|387  (0)|54,589  (+50)|6,762  (+6)|7,400  (+21)
@Sixers|Philadelphia 76ers|May 9, 2019|1,703,115  (+610)|387  (+3)|54,539  (+8)|6,756  (+2)|7,379  (+5)
@Sixers|Philadelphia 76ers|May 8, 2019|1,702,505  (+649)|384  (-1)|54,531  (+18)|6,754  (-4)|7,374  (-1)
@Sixers|Philadelphia 76ers|May 7, 2019|1,701,856  (+431)|385  (0)|54,513  (+3)|6,758  (+2)|7,375  (+1)
@Sixers|Philadelphia 76ers|May 6, 2019|1,701,425  (+977)|385  (0)|54,510  (+42)|6,756  (-1)|7,374  (+3)
@Sixers|Philadelphia 76ers|May 5, 2019|1,700,448  (+563)|385  (0)|54,468  (+14)|6,757  (0)|7,371  (+1)
@Sixers|Philadelphia 76ers|May 4, 2019|1,699,885  (+644)|385  (+1)|54,454  (+23)|6,757  (-4)|7,370  (+1)
@Sixers|Philadelphia 76ers|May 3, 2019|1,699,241  (+1,189)|384  (+1)|54,431  (+47)|6,761  (+8)|7,369  (+2)
@Sixers|Philadelphia 76ers|May 2, 2019|1,698,052  (+600)|383  (0)|54,384  (+12)|6,753  (-1)|7,367  (0)
@Sixers|Philadelphia 76ers|May 1, 2019|1,697,452  (+609)|383  (0)|54,372  (+14)|6,754  (+7)|7,367  (+3)
@Sixers|Philadelphia 76ers|April 30, 2019|1,696,843  (+981)|383  (0)|54,358  (+41)|6,747  (-2)|7,364  (+1)
@Sixers|Philadelphia 76ers|April 29, 2019|1,695,862  (+667)|383  (0)|54,317  (+6)|6,749  (+1)|7,363  (-1)
@Sixers|Philadelphia 76ers|April 28, 2019|1,695,195  (+853)|383  (0)|54,311  (+30)|6,748  (+4)|7,364  (+3)
@Sixers|Philadelphia 76ers|April 27, 2019|1,694,342  (+609)|383  (0)|54,281  (+9)|6,744  (+3)|7,361  (+2)
@Sixers|Philadelphia 76ers|April 26, 2019|1,693,733  (+639)|383  (0)|54,272  (+7)|6,741  (+7)|7,359  (+1)
@Sixers|Philadelphia 76ers|April 25, 2019|1,693,094  (+788)|383  (0)|54,265  (+12)|6,734  (0)|7,358  (0)
@Sixers|Philadelphia 76ers|April 24, 2019|1,692,306  (+1,033)|383  (+1)|54,253  (+42)|6,734  (0)|7,358  (+6)
@Sixers|Philadelphia 76ers|April 23, 2019|1,691,273  (+464)|382  (0)|54,211  (+5)|6,734  (+1)|7,352  (+1)
@Sixers|Philadelphia 76ers|April 22, 2019|1,690,809  (+588)|382  (0)|54,206  (+13)|6,733  (+4)|7,351  (+8)
@Sixers|Philadelphia 76ers|April 21, 2019|1,690,221  (+1,032)|382  (0)|54,193  (+43)|6,729  (+1)|7,343  (0)
@Sixers|Philadelphia 76ers|April 20, 2019|1,689,189  (+529)|382  (-1)|54,150  (+14)|6,728  (+8)|7,343  (0)
@Sixers|Philadelphia 76ers|April 19, 2019|1,688,660  (+799)|383  (0)|54,136  (+57)|6,720  (+8)|7,343  (+3)
@Sixers|Philadelphia 76ers|April 18, 2019|1,687,861  (+455)|383  (0)|54,079  (+15)|6,712  (+3)|7,340  (+1)
@Sixers|Philadelphia 76ers|April 17, 2019|1,687,406  (+594)|383  (0)|54,064  (+12)|6,709  (+4)|7,339  (-3)
@Sixers|Philadelphia 76ers|April 16, 2019|1,686,812  (+993)|383  (0)|54,052  (+39)|6,705  (+2)|7,342  (0)
@Sixers|Philadelphia 76ers|April 15, 2019|1,685,819  (+476)|383  (-1)|54,013  (+7)|6,703  (-2)|7,342  (0)
@Sixers|Philadelphia 76ers|April 14, 2019|1,685,343  (+1,090)|384  (+1)|54,006  (+37)|6,705  (+1)|7,342  (+5)
@Sixers|Philadelphia 76ers|April 13, 2019|1,684,253  (+542)|383  (0)|53,969  (+14)|6,704  (+7)|7,337  (+3)
@Sixers|Philadelphia 76ers|April 12, 2019|1,683,711  (+416)|383  (0)|53,955  (+6)|6,697  (-5)|7,334  (+2)
@Sixers|Philadelphia 76ers|April 11, 2019|1,683,295  (+526)|383  (0)|53,949  (+39)|6,702  (+1)|7,332  (+5)
@Sixers|Philadelphia 76ers|April 10, 2019|1,682,769  (+453)|383  (0)|53,910  (+16)|6,701  (-2)|7,327  (-1)
@Sixers|Philadelphia 76ers|April 9, 2019|1,682,316  (+403)|383  (0)|53,894  (+3)|6,703  (+5)|7,328  (0)
@Sixers|Philadelphia 76ers|April 8, 2019|1,681,913  (+576)|383  (0)|53,891  (+7)|6,698  (-2)|7,328  (+1)
@Sixers|Philadelphia 76ers|April 7, 2019|1,681,337  (+527)|383  (0)|53,884  (+35)|6,700  (0)|7,327  (0)
@Sixers|Philadelphia 76ers|April 6, 2019|1,680,810  (+517)|383  (+1)|53,849  (+7)|6,700  (0)|7,327  (+3)
@Sixers|Philadelphia 76ers|April 5, 2019|1,680,293  (+746)|382  (-1)|53,842  (+30)|6,700  (0)|7,324  (0)
@Sixers|Philadelphia 76ers|April 4, 2019|1,679,547  (+516)|383  (0)|53,812  (+28)|6,700  (0)|7,324  (+1)
@Sixers|Philadelphia 76ers|April 3, 2019|1,679,031  (+590)|383  (0)|53,784  (+4)|6,700  (-3)|7,323  (+1)
@Sixers|Philadelphia 76ers|April 2, 2019|1,678,441  (+451)|383  (0)|53,780  (+24)|6,703  (+4)|7,322  (+1)
@Sixers|Philadelphia 76ers|April 1, 2019|1,677,990  (+661)|383  (0)|53,756  (+6)|6,699  (+6)|7,321  (+3)
@Sixers|Philadelphia 76ers|March 31, 2019|1,677,329  (+591)|383  (-3)|53,750  (+50)|6,693  (0)|7,318  (+8)
@Sixers|Philadelphia 76ers|March 30, 2019|1,676,738  (+517)|386  (0)|53,700  (+8)|6,693  (+4)|7,310  (+2)
@Sixers|Philadelphia 76ers|March 29, 2019|1,676,221  (+775)|386  (0)|53,692  (+52)|6,689  (+3)|7,308  (+4)
@Sixers|Philadelphia 76ers|March 28, 2019|1,675,446  (+535)|386  (0)|53,640  (+7)|6,686  (-3)|7,304  (+1)
@Sixers|Philadelphia 76ers|March 27, 2019|1,674,911  (+543)|386  (0)|53,633  (+3)|6,689  (-2)|7,303  (0)
@Sixers|Philadelphia 76ers|March 26, 2019|1,674,368  (+548)|386  (0)|53,630  (+28)|6,691  (0)|7,303  (+4)
@Sixers|Philadelphia 76ers|March 25, 2019|1,673,820  (+650)|386  (0)|53,602  (+1)|6,691  (0)|7,299  (0)
@Sixers|Philadelphia 76ers|March 24, 2019|1,673,170  (+724)|386  (0)|53,601  (+29)|6,691  (0)|7,299  (+1)
@Sixers|Philadelphia 76ers|March 23, 2019|1,672,446  (+667)|386  (0)|53,572  (+11)|6,691  (-2)|7,298  (0)
@Sixers|Philadelphia 76ers|March 22, 2019|1,671,779  (+845)|386  (0)|53,561  (+17)|6,693  (+2)|7,298  (+3)
@Sixers|Philadelphia 76ers|March 21, 2019|1,670,934  (+1,270)|386  (0)|53,544  (+51)|6,691  (+5)|7,295  (+1)
@Sixers|Philadelphia 76ers|March 20, 2019|1,669,664  (+529)|386  (0)|53,493  (+43)|6,686  (+2)|7,294  (+4)
@Sixers|Philadelphia 76ers|March 19, 2019|1,669,135  (+465)|386  (0)|53,450  (+7)|6,684  (+5)|7,290  (0)
@Sixers|Philadelphia 76ers|March 18, 2019|1,668,670  (+636)|386  (0)|53,443  (+40)|6,679  (+1)|7,290  (+1)
@Sixers|Philadelphia 76ers|March 17, 2019|1,668,034  (+470)|386  (0)|53,403  (+6)|6,678  (+2)|7,289  (+1)
@Sixers|Philadelphia 76ers|March 16, 2019|1,667,564  (+475)|386  (0)|53,397  (+50)|6,676  (+1)|7,288  (+2)
@Sixers|Philadelphia 76ers|March 15, 2019|1,667,089  (+557)|386  (0)|53,347  (+6)|6,675  (+1)|7,286  (0)
@Sixers|Philadelphia 76ers|March 14, 2019|1,666,532  (+711)|386  (0)|53,341  (+10)|6,674  (0)|7,286  (0)
@Sixers|Philadelphia 76ers|March 13, 2019|1,665,821  (+652)|386  (-1)|53,331  (+54)|6,674  (0)|7,286  (+4)
@Sixers|Philadelphia 76ers|March 12, 2019|1,665,169  (+534)|387  (0)|53,277  (+18)|6,674  (-3)|7,282  (+10)
@Sixers|Philadelphia 76ers|March 11, 2019|1,664,635  (+537)|387  (0)|53,259  (+47)|6,677  (+2)|7,272  (+1)
@Sixers|Philadelphia 76ers|March 10, 2019|1,664,098  (+367)|387  (0)|53,212  (+4)|6,675  (0)|7,271  (+3)
@Sixers|Philadelphia 76ers|March 9, 2019|1,663,731  (+443)|387  (0)|53,208  (+21)|6,675  (0)|7,268  (0)
@Sixers|Philadelphia 76ers|March 8, 2019|1,663,288  (+413)|387  (0)|53,187  (+3)|6,675  (+4)|7,268  (0)
@Sixers|Philadelphia 76ers|March 7, 2019|1,662,875  (+682)|387  (0)|53,184  (+30)|6,671  (+1)|7,268  (0)
@Sixers|Philadelphia 76ers|March 6, 2019|1,662,193  (+556)|387  (0)|53,154  (+43)|6,670  (+9)|7,268  (+3)
@Sixers|Philadelphia 76ers|March 5, 2019|1,661,637  (+539)|387  (0)|53,111  (+8)|6,661  (-1)|7,265  (0)
@Sixers|Philadelphia 76ers|March 4, 2019|1,661,098  (+716)|387  (0)|53,103  (+7)|6,662  (+1)|7,265  (0)
@Sixers|Philadelphia 76ers|March 3, 2019|1,660,382  (+858)|387  (0)|53,096  (+41)|6,661  (+2)|7,265  (+2)
@Sixers|Philadelphia 76ers|March 2, 2019|1,659,524  (+687)|387  (0)|53,055  (+11)|6,659  (+3)|7,263  (0)
@Sixers|Philadelphia 76ers|March 1, 2019|1,658,837  (+816)|387  (0)|53,044  (+41)|6,656  (+2)|7,263  (+2)
@Sixers|Philadelphia 76ers|February 28, 2019|1,658,021  (+597)|387  (0)|53,003  (+4)|6,654  (0)|7,261  (-1)
@Sixers|Philadelphia 76ers|February 27, 2019|1,657,424  (+662)|387  (0)|52,999  (+5)|6,654  (-3)|7,262  (-10)
@Sixers|Philadelphia 76ers|February 26, 2019|1,656,762  (+721)|387  (0)|52,994  (+31)|6,657  (-4)|7,272  (+2)
@Sixers|Philadelphia 76ers|February 25, 2019|1,656,041  (+779)|387  (0)|52,963  (+8)|6,661  (+2)|7,270  (+3)
@Sixers|Philadelphia 76ers|February 24, 2019|1,655,262  (+771)|387  (0)|52,955  (+21)|6,659  (+6)|7,267  (+1)
@Sixers|Philadelphia 76ers|February 23, 2019|1,654,491  (+733)|387  (0)|52,934  (+13)|6,653  (-3)|7,266  (0)
@Sixers|Philadelphia 76ers|February 22, 2019|1,653,758  (+749)|387  (0)|52,921  (+52)|6,656  (-1)|7,266  (+4)
@Sixers|Philadelphia 76ers|February 21, 2019|1,653,009  (+721)|387  (0)|52,869  (+9)|6,657  (+3)|7,262  (0)
@Sixers|Philadelphia 76ers|February 20, 2019|1,652,288  (+672)|387  (0)|52,860  (+5)|6,654  (0)|7,262  (+1)
@Sixers|Philadelphia 76ers|February 19, 2019|1,651,616  (+723)|387  (0)|52,855  (+1)|6,654  (0)|7,261  (0)
@Sixers|Philadelphia 76ers|February 18, 2019|1,650,893  (+915)|387  (0)|52,854  (+33)|6,654  (+3)|7,261  (+2)
@Sixers|Philadelphia 76ers|February 17, 2019|1,649,978  (+809)|387  (0)|52,821  (+9)|6,651  (0)|7,259  (0)
@Sixers|Philadelphia 76ers|February 16, 2019|1,649,169  (+675)|387  (0)|52,812  (+32)|6,651  (+3)|7,259  (+1)
@Sixers|Philadelphia 76ers|February 15, 2019|1,648,494  (+773)|387  (0)|52,780  (+12)|6,648  (0)|7,258  (+1)
@Sixers|Philadelphia 76ers|February 14, 2019|1,647,721  (+1,093)|387  (-1)|52,768  (+33)|6,648  (0)|7,257  (+4)
@Sixers|Philadelphia 76ers|February 13, 2019|1,646,628  (+1,484)|388  (0)|52,735  (+32)|6,648  (-1)|7,253  (0)
@Sixers|Philadelphia 76ers|February 12, 2019|1,645,144  (+1,377)|388  (+1)|52,703  (+13)|6,649  (+9)|7,253  (+4)
@Sixers|Philadelphia 76ers|February 11, 2019|1,643,767  (+2,059)|387  (0)|52,690  (+49)|6,640  (0)|7,249  (0)
@Sixers|Philadelphia 76ers|February 10, 2019|1,641,708  (+1,184)|387  (-1)|52,641  (+7)|6,640  (0)|7,249  (+2)
@Sixers|Philadelphia 76ers|February 9, 2019|1,640,524  (+1,684)|388  (0)|52,634  (+61)|6,640  (+3)|7,247  (+2)
@Sixers|Philadelphia 76ers|February 8, 2019|1,638,840  (+1,434)|388  (0)|52,573  (+28)|6,637  (+9)|7,245  (+1)
@Sixers|Philadelphia 76ers|February 7, 2019|1,637,406  (+1,399)|388  (+1)|52,545  (+12)|6,628  (0)|7,244  (+1)
@Sixers|Philadelphia 76ers|February 6, 2019|1,636,007  (+941)|387  (0)|52,533  (+27)|6,628  (+4)|7,243  (+2)
@Sixers|Philadelphia 76ers|February 5, 2019|1,635,066  (+579)|387  (0)|52,506  (+3)|6,624  (+6)|7,241  (-1)
@Sixers|Philadelphia 76ers|February 4, 2019|1,634,487  (+617)|387  (0)|52,503  (+2)|6,618  (-3)|7,242  (0)
@Sixers|Philadelphia 76ers|February 3, 2019|1,633,870  (+601)|387  (0)|52,501  (+28)|6,621  (+5)|7,242  (+3)
@Sixers|Philadelphia 76ers|February 2, 2019|1,633,269  (+810)|387  (0)|52,473  (+8)|6,616  (0)|7,239  (0)
