account|team|date|followers|following|tweets|lists|favourites
@cavs|Cleveland Cavaliers|June 10, 2015|816,733  (+10,732)|1,508  (0)|19,258  (+86)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 9, 2015|806,001  (+3,049)|1,508  (0)|19,172  (+17)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 8, 2015|802,952  (+7,750)|1,508  (0)|19,155  (+81)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 7, 2015|795,202  (+1,574)|1,508  (0)|19,074  (+10)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 6, 2015|793,628  (+2,658)|1,508  (0)|19,064  (+17)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 5, 2015|790,970  (+10,057)|1,508  (+1)|19,047  (+66)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 4, 2015|780,913  (+1,627)|1,507  (+2)|18,981  (+23)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 3, 2015|779,286  (+1,351)|1,505  (+2)|18,958  (+9)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 2, 2015|777,935  (+1,475)|1,503  (+1)|18,949  (+13)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 1, 2015|776,460  (+1,484)|1,502  (0)|18,936  (-18)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 31, 2015|774,976  (+1,275)|1,502  (0)|18,954  (+8)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 30, 2015|773,701  (+1,406)|1,502  (0)|18,946  (+10)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 29, 2015|772,295  (+1,821)|1,502  (0)|18,936  (+10)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 28, 2015|770,474  (+3,612)|1,502  (0)|18,926  (+16)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 27, 2015|766,862  (+5,660)|1,502  (0)|18,910  (+65)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 26, 2015|761,202  (+1,839)|1,502  (0)|18,845  (+13)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 25, 2015|759,363  (+3,069)|1,502  (0)|18,832  (+84)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 24, 2015|756,294  (+1,620)|1,502  (0)|18,748  (+12)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 23, 2015|754,674  (+2,720)|1,502  (0)|18,736  (+62)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 22, 2015|751,954  (+1,530)|1,502  (0)|18,674  (+15)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 21, 2015|750,424  (+2,942)|1,502  (+1)|18,659  (+67)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 20, 2015|747,482  (+1,236)|1,501  (+8)|18,592  (+9)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 19, 2015|746,246  (+972)|1,493  (0)|18,583  (+11)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 18, 2015|745,274  (+1,041)|1,493  (+1)|18,572  (+4)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 17, 2015|744,233  (+901)|1,492  (0)|18,568  (+6)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 16, 2015|743,332  (+1,442)|1,492  (0)|18,562  (+10)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 15, 2015|741,890  (+3,057)|1,492  (+1)|18,552  (+66)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 14, 2015|738,833  (+1,075)|1,491  (+1)|18,486  (+12)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 13, 2015|737,758  (+2,749)|1,490  (0)|18,474  (+62)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 12, 2015|735,009  (+1,095)|1,490  (0)|18,412  (+10)|0  (0)|0  (0)
