account|team|date|followers|following|tweets|lists|favourites
@Lakers|Los Angeles Lakers|December 19, 2019|8,199,398  (+2,725)|75  (0)|63,069  (+3)|21,840  (+4)|9,398  (+2)
@Lakers|Los Angeles Lakers|December 18, 2019|8,196,673  (+2,393)|75  (0)|63,066  (+33)|21,836  (+4)|9,396  (+6)
@Lakers|Los Angeles Lakers|December 17, 2019|8,194,280  (+2,557)|75  (0)|63,033  (+8)|21,832  (+12)|9,390  (+5)
@Lakers|Los Angeles Lakers|December 16, 2019|8,191,723  (+2,364)|75  (0)|63,025  (+38)|21,820  (+4)|9,385  (0)
@Lakers|Los Angeles Lakers|December 15, 2019|8,189,359  (+1,965)|75  (0)|62,987  (+4)|21,816  (-4)|9,385  (+1)
@Lakers|Los Angeles Lakers|December 14, 2019|8,187,394  (+2,111)|75  (0)|62,983  (+36)|21,820  (-4)|9,384  (+2)
@Lakers|Los Angeles Lakers|December 13, 2019|8,185,283  (+1,532)|75  (0)|62,947  (+7)|21,824  (0)|9,382  (+2)
@Lakers|Los Angeles Lakers|December 12, 2019|8,183,751  (+2,147)|75  (0)|62,940  (+39)|21,824  (+5)|9,380  (+5)
@Lakers|Los Angeles Lakers|December 11, 2019|8,181,604  (+1,771)|75  (0)|62,901  (+4)|21,819  (+3)|9,375  (+2)
@Lakers|Los Angeles Lakers|December 10, 2019|8,179,833  (+3,534)|75  (0)|62,897  (+18)|21,816  (+6)|9,373  (+7)
@Lakers|Los Angeles Lakers|December 9, 2019|8,176,299  (+2,249)|75  (0)|62,879  (+44)|21,810  (-2)|9,366  (+4)
@Lakers|Los Angeles Lakers|December 8, 2019|8,174,050  (+2,384)|75  (0)|62,835  (+20)|21,812  (+5)|9,362  (+11)
@Lakers|Los Angeles Lakers|December 7, 2019|8,171,666  (+1,227)|75  (0)|62,815  (+39)|21,807  (-1)|9,351  (+1)
@Lakers|Los Angeles Lakers|December 6, 2019|8,170,439  (+1,494)|75  (0)|62,776  (+9)|21,808  (-1)|9,350  (+3)
@Lakers|Los Angeles Lakers|December 5, 2019|8,168,945  (+1,888)|75  (0)|62,767  (+47)|21,809  (+8)|9,347  (+8)
@Lakers|Los Angeles Lakers|December 4, 2019|8,167,057  (+624)|75  (0)|62,720  (+38)|21,801  (-3)|9,339  (+9)
@Lakers|Los Angeles Lakers|December 3, 2019|8,166,433  (+1,614)|75  (0)|62,682  (+7)|21,804  (+7)|9,330  (+1)
@Lakers|Los Angeles Lakers|December 2, 2019|8,164,819  (+2,165)|75  (0)|62,675  (+23)|21,797  (-4)|9,329  (+2)
@Lakers|Los Angeles Lakers|December 1, 2019|8,162,654  (+2,005)|75  (0)|62,652  (+25)|21,801  (+7)|9,327  (+11)
@Lakers|Los Angeles Lakers|November 30, 2019|8,160,649  (+1,496)|75  (0)|62,627  (+28)|21,794  (+5)|9,316  (+6)
@Lakers|Los Angeles Lakers|November 29, 2019|8,159,153  (+2,232)|75  (0)|62,599  (+14)|21,789  (+3)|9,310  (+8)
@Lakers|Los Angeles Lakers|November 28, 2019|8,156,921  (+2,006)|75  (0)|62,585  (+44)|21,786  (-2)|9,302  (+3)
@Lakers|Los Angeles Lakers|November 27, 2019|8,154,915  (+1,340)|75  (0)|62,541  (+8)|21,788  (+4)|9,299  (-1)
@Lakers|Los Angeles Lakers|November 26, 2019|8,153,575  (+1,557)|75  (0)|62,533  (+43)|21,784  (-3)|9,300  (+13)
@Lakers|Los Angeles Lakers|November 25, 2019|8,152,018  (+1,982)|75  (0)|62,490  (+6)|21,787  (+3)|9,287  (+7)
@Lakers|Los Angeles Lakers|November 24, 2019|8,150,036  (+2,816)|75  (0)|62,484  (+36)|21,784  (+4)|9,280  (+4)
@Lakers|Los Angeles Lakers|November 23, 2019|8,147,220  (+1,728)|75  (0)|62,448  (+46)|21,780  (0)|9,276  (+8)
@Lakers|Los Angeles Lakers|November 22, 2019|8,145,492  (+1,676)|75  (0)|62,402  (+12)|21,780  (+8)|9,268  (0)
@Lakers|Los Angeles Lakers|November 21, 2019|8,143,816  (+3,957)|75  (0)|62,390  (+32)|21,772  (+4)|9,268  (+6)
@Lakers|Los Angeles Lakers|November 20, 2019|8,139,859  (+2,062)|75  (0)|62,358  (+34)|21,768  (-3)|9,262  (+3)
@Lakers|Los Angeles Lakers|November 19, 2019|8,137,797  (+3,162)|75  (0)|62,324  (+15)|21,771  (+8)|9,259  (+4)
@Lakers|Los Angeles Lakers|November 18, 2019|8,134,635  (+2,962)|75  (0)|62,309  (+41)|21,763  (+2)|9,255  (-230)
@Lakers|Los Angeles Lakers|November 17, 2019|8,131,673  (+3,339)|75  (0)|62,268  (-1,973)|21,761  (+2)|9,485  (+9)
@Lakers|Los Angeles Lakers|November 16, 2019|8,128,334  (+1,560)|75  (0)|64,241  (+34)|21,759  (+5)|9,476  (+5)
@Lakers|Los Angeles Lakers|November 15, 2019|8,126,774  (+1,696)|75  (0)|64,207  (+22)|21,754  (-1)|9,471  (+9)
@Lakers|Los Angeles Lakers|November 14, 2019|8,125,078  (+1,164)|75  (0)|64,185  (+43)|21,755  (+3)|9,462  (+9)
@Lakers|Los Angeles Lakers|November 13, 2019|8,123,914  (+1,341)|75  (0)|64,142  (+44)|21,752  (-2)|9,453  (+8)
@Lakers|Los Angeles Lakers|November 12, 2019|8,122,573  (+1,221)|75  (0)|64,098  (+13)|21,754  (0)|9,445  (+3)
@Lakers|Los Angeles Lakers|November 11, 2019|8,121,352  (+1,724)|75  (0)|64,085  (+38)|21,754  (+1)|9,442  (+6)
@Lakers|Los Angeles Lakers|November 10, 2019|8,119,628  (+2,453)|75  (0)|64,047  (+20)|21,753  (+2)|9,436  (+9)
@Lakers|Los Angeles Lakers|November 9, 2019|8,117,175  (+1,666)|75  (0)|64,027  (+36)|21,751  (+1)|9,427  (+1)
@Lakers|Los Angeles Lakers|November 8, 2019|8,115,509  (+1,731)|75  (0)|63,991  (+8)|21,750  (+4)|9,426  (0)
@Lakers|Los Angeles Lakers|November 7, 2019|8,113,778  (+3,056)|75  (0)|63,983  (+12)|21,746  (-14)|9,426  (+16)
@Lakers|Los Angeles Lakers|November 6, 2019|8,110,722  (+2,700)|75  (0)|63,971  (+51)|21,760  (+16)|9,410  (+10)
@Lakers|Los Angeles Lakers|November 5, 2019|8,108,022  (+1,919)|75  (0)|63,920  (+10)|21,744  (-2)|9,400  (+2)
@Lakers|Los Angeles Lakers|November 4, 2019|8,106,103  (+2,307)|75  (0)|63,910  (+53)|21,746  (-1)|9,398  (+20)
@Lakers|Los Angeles Lakers|November 3, 2019|8,103,796  (+2,811)|75  (0)|63,857  (+11)|21,747  (+3)|9,378  (+5)
@Lakers|Los Angeles Lakers|November 2, 2019|8,100,985  (+1,994)|75  (0)|63,846  (+53)|21,744  (+9)|9,373  (+8)
@Lakers|Los Angeles Lakers|November 1, 2019|8,098,991  (+1,470)|75  (0)|63,793  (+23)|21,735  (-20)|9,365  (+7)
@Lakers|Los Angeles Lakers|October 31, 2019|8,097,521  (+2,759)|75  (0)|63,770  (+24)|21,755  (+10)|9,358  (+9)
@Lakers|Los Angeles Lakers|October 30, 2019|8,094,762  (+1,701)|75  (0)|63,746  (+40)|21,745  (+9)|9,349  (+8)
@Lakers|Los Angeles Lakers|October 29, 2019|8,093,061  (+2,168)|75  (+2)|63,706  (+18)|21,736  (0)|9,341  (+14)
@Lakers|Los Angeles Lakers|October 28, 2019|8,090,893  (+2,069)|73  (0)|63,688  (+49)|21,736  (+4)|9,327  (+10)
@Lakers|Los Angeles Lakers|October 27, 2019|8,088,824  (+1,913)|73  (0)|63,639  (+34)|21,732  (+7)|9,317  (+6)
@Lakers|Los Angeles Lakers|October 26, 2019|8,086,911  (+1,723)|73  (0)|63,605  (+35)|21,725  (+7)|9,311  (+4)
@Lakers|Los Angeles Lakers|October 25, 2019|8,085,188  (+1,608)|73  (0)|63,570  (+11)|21,718  (0)|9,307  (+4)
@Lakers|Los Angeles Lakers|October 24, 2019|8,083,580  (+3,664)|73  (0)|63,559  (+12)|21,718  (+18)|9,303  (-1)
@Lakers|Los Angeles Lakers|October 23, 2019|8,079,916  (+5,335)|73  (-1)|63,547  (+52)|21,700  (+24)|9,304  (+7)
@Lakers|Los Angeles Lakers|October 22, 2019|8,074,581  (+2,344)|74  (0)|63,495  (+11)|21,676  (+4)|9,297  (0)
@Lakers|Los Angeles Lakers|October 21, 2019|8,072,237  (+2,101)|74  (0)|63,484  (+9)|21,672  (+2)|9,297  (0)
@Lakers|Los Angeles Lakers|October 20, 2019|8,070,136  (+1,966)|74  (0)|63,475  (+8)|21,670  (-2)|9,297  (+2)
@Lakers|Los Angeles Lakers|October 19, 2019|8,068,170  (+2,195)|74  (0)|63,467  (+22)|21,672  (+7)|9,295  (+1)
@Lakers|Los Angeles Lakers|October 18, 2019|8,065,975  (+4,192)|74  (0)|63,445  (+29)|21,665  (+1)|9,294  (+2)
@Lakers|Los Angeles Lakers|October 17, 2019|8,061,783  (+3,036)|74  (0)|63,416  (+39)|21,664  (+8)|9,292  (+2)
@Lakers|Los Angeles Lakers|October 16, 2019|8,058,747  (+2,618)|74  (-1)|63,377  (+36)|21,656  (+6)|9,290  (+14)
@Lakers|Los Angeles Lakers|October 15, 2019|8,056,129  (+3,312)|75  (0)|63,341  (+32)|21,650  (+5)|9,276  (+5)
@Lakers|Los Angeles Lakers|October 14, 2019|8,052,817  (+3,722)|75  (0)|63,309  (+2)|21,645  (-4)|9,271  (0)
@Lakers|Los Angeles Lakers|October 13, 2019|8,049,095  (+2,477)|75  (0)|63,307  (+25)|21,649  (+5)|9,271  (0)
@Lakers|Los Angeles Lakers|October 12, 2019|8,046,618  (+2,521)|75  (0)|63,282  (+1)|21,644  (+2)|9,271  (0)
@Lakers|Los Angeles Lakers|October 11, 2019|8,044,097  (+2,960)|75  (0)|63,281  (+20)|21,642  (+3)|9,271  (+2)
@Lakers|Los Angeles Lakers|October 10, 2019|8,041,137  (+2,474)|75  (0)|63,261  (+2)|21,639  (+2)|9,269  (0)
@Lakers|Los Angeles Lakers|October 9, 2019|8,038,663  (+3,346)|75  (0)|63,259  (+1)|21,637  (-4)|9,269  (0)
@Lakers|Los Angeles Lakers|October 8, 2019|8,035,317  (+3,062)|75  (0)|63,258  (+2)|21,641  (0)|9,269  (0)
@Lakers|Los Angeles Lakers|October 7, 2019|8,032,255  (+5,310)|75  (0)|63,256  (+5)|21,641  (+10)|9,269  (0)
@Lakers|Los Angeles Lakers|October 6, 2019|8,026,945  (+4,829)|75  (0)|63,251  (+36)|21,631  (+7)|9,269  (+9)
@Lakers|Los Angeles Lakers|October 5, 2019|8,022,116  (+2,043)|75  (+1)|63,215  (+8)|21,624  (-5)|9,260  (+1)
@Lakers|Los Angeles Lakers|October 4, 2019|8,020,073  (+2,246)|74  (0)|63,207  (+7)|21,629  (+1)|9,259  (+1)
@Lakers|Los Angeles Lakers|October 3, 2019|8,017,827  (+2,285)|74  (0)|63,200  (+4)|21,628  (0)|9,258  (0)
@Lakers|Los Angeles Lakers|October 2, 2019|8,015,542  (+2,614)|74  (0)|63,196  (+9)|21,628  (+4)|9,258  (+3)
