account|team|date|followers|following|tweets|lists|favourites
@NYKnicks|NEW YORK KNICKS|November 25, 2019|2,154,397  (+47)|260  (0)|49,102  (+30)|10,219  (+4)|915  (+3)
@NYKnicks|NEW YORK KNICKS|November 24, 2019|2,154,350  (+201)|260  (0)|49,072  (+24)|10,215  (-1)|912  (+1)
@NYKnicks|NEW YORK KNICKS|November 23, 2019|2,154,149  (+167)|260  (0)|49,048  (+6)|10,216  (-3)|911  (+1)
@NYKnicks|NEW YORK KNICKS|November 22, 2019|2,153,982  (+147)|260  (0)|49,042  (+6)|10,219  (+1)|910  (0)
@NYKnicks|NEW YORK KNICKS|November 21, 2019|2,153,835  (+206)|260  (0)|49,036  (+23)|10,218  (0)|910  (0)
@NYKnicks|NEW YORK KNICKS|November 20, 2019|2,153,629  (+287)|260  (0)|49,013  (+7)|10,218  (+2)|910  (+2)
@NYKnicks|NEW YORK KNICKS|November 19, 2019|2,153,342  (+194)|260  (0)|49,006  (+33)|10,216  (-1)|908  (+3)
@NYKnicks|NEW YORK KNICKS|November 18, 2019|2,153,148  (+220)|260  (0)|48,973  (+3)|10,217  (-3)|905  (0)
@NYKnicks|NEW YORK KNICKS|November 17, 2019|2,152,928  (+166)|260  (0)|48,970  (+27)|10,220  (+1)|905  (+3)
@NYKnicks|NEW YORK KNICKS|November 16, 2019|2,152,762  (+136)|260  (0)|48,943  (+6)|10,219  (-4)|902  (-1)
@NYKnicks|NEW YORK KNICKS|November 15, 2019|2,152,626  (+353)|260  (0)|48,937  (+30)|10,223  (+3)|903  (+6)
@NYKnicks|NEW YORK KNICKS|November 14, 2019|2,152,273  (-116)|260  (0)|48,907  (+4)|10,220  (+3)|897  (+2)
@NYKnicks|NEW YORK KNICKS|November 13, 2019|2,152,389  (+94)|260  (0)|48,903  (+18)|10,217  (-2)|895  (+1)
@NYKnicks|NEW YORK KNICKS|November 12, 2019|2,152,295  (+15)|260  (0)|48,885  (+5)|10,219  (-2)|894  (+1)
