account|team|date|followers|following|tweets|lists|favourites
@ATLHawks|Atlanta Hawks|January 7, 2020|1,255,808  (+132)|14,784  (+2)|75,232  (+39)|5,956  (-3)|70,266  (+9)
@ATLHawks|Atlanta Hawks|January 6, 2020|1,255,676  (+120)|14,782  (-6)|75,193  (+8)|5,959  (+3)|70,257  (-3)
@ATLHawks|Atlanta Hawks|January 5, 2020|1,255,556  (+174)|14,788  (-3)|75,185  (+50)|5,956  (+2)|70,260  (+3)
@ATLHawks|Atlanta Hawks|January 4, 2020|1,255,382  (+104)|14,791  (-1)|75,135  (+35)|5,954  (-6)|70,257  (-2)
@ATLHawks|Atlanta Hawks|January 3, 2020|1,255,278  (+100)|14,792  (0)|75,100  (+10)|5,960  (0)|70,259  (-3)
@ATLHawks|Atlanta Hawks|January 2, 2020|1,255,178  (+62)|14,792  (-3)|75,090  (+6)|5,960  (-3)|70,262  (+3)
@ATLHawks|Atlanta Hawks|January 1, 2020|1,255,116  (+12)|14,795  (0)|75,084  (+9)|5,963  (+5)|70,259  (+1)
@ATLHawks|Atlanta Hawks|December 31, 2019|1,255,104  (+78)|14,795  (0)|75,075  (+32)|5,958  (0)|70,258  (+4)
@ATLHawks|Atlanta Hawks|December 30, 2019|1,255,026  (-24)|14,795  (-3)|75,043  (+7)|5,958  (-2)|70,254  (-2)
@ATLHawks|Atlanta Hawks|December 29, 2019|1,255,050  (-76)|14,798  (0)|75,036  (+26)|5,960  (+5)|70,256  (-7)
@ATLHawks|Atlanta Hawks|December 28, 2019|1,255,126  (+24)|14,798  (-2)|75,010  (+26)|5,955  (+3)|70,263  (0)
@ATLHawks|Atlanta Hawks|December 27, 2019|1,255,102  (+51)|14,800  (0)|74,984  (+5)|5,952  (0)|70,263  (0)
@ATLHawks|Atlanta Hawks|December 26, 2019|1,255,051  (-6)|14,800  (0)|74,979  (+3)|5,952  (+4)|70,263  (-2)
@ATLHawks|Atlanta Hawks|December 25, 2019|1,255,057  (+33)|14,800  (+1)|74,976  (+7)|5,948  (+2)|70,265  (+22)
@ATLHawks|Atlanta Hawks|December 24, 2019|1,255,024  (+77)|14,799  (0)|74,969  (+37)|5,946  (+2)|70,243  (+8)
@ATLHawks|Atlanta Hawks|December 23, 2019|1,254,947  (+57)|14,799  (-4)|74,932  (+4)|5,944  (+3)|70,235  (+4)
@ATLHawks|Atlanta Hawks|December 22, 2019|1,254,890  (+53)|14,803  (-2)|74,928  (+25)|5,941  (-2)|70,231  (+1)
@ATLHawks|Atlanta Hawks|December 21, 2019|1,254,837  (+17)|14,805  (-3)|74,903  (-5)|5,943  (+1)|70,230  (-233)
@ATLHawks|Atlanta Hawks|December 20, 2019|1,254,820  (+69)|14,808  (-1)|74,908  (+32)|5,942  (+5)|70,463  (-1)
@ATLHawks|Atlanta Hawks|December 19, 2019|1,254,751  (+43)|14,809  (-4)|74,876  (+10)|5,937  (+5)|70,464  (+3)
@ATLHawks|Atlanta Hawks|December 18, 2019|1,254,708  (+40)|14,813  (-1)|74,866  (+22)|5,932  (-1)|70,461  (+6)
@ATLHawks|Atlanta Hawks|December 17, 2019|1,254,668  (-10)|14,814  (-1)|74,844  (+6)|5,933  (-1)|70,455  (-1)
@ATLHawks|Atlanta Hawks|December 16, 2019|1,254,678  (+26)|14,815  (+1)|74,838  (+34)|5,934  (+2)|70,456  (+4)
@ATLHawks|Atlanta Hawks|December 15, 2019|1,254,652  (+64)|14,814  (-1)|74,804  (+8)|5,932  (-1)|70,452  (-1)
@ATLHawks|Atlanta Hawks|December 14, 2019|1,254,588  (+62)|14,815  (+1)|74,796  (+28)|5,933  (-3)|70,453  (+1)
@ATLHawks|Atlanta Hawks|December 13, 2019|1,254,526  (+26)|14,814  (+3)|74,768  (+6)|5,936  (0)|70,452  (+1)
@ATLHawks|Atlanta Hawks|December 12, 2019|1,254,500  (+35)|14,811  (-1)|74,762  (+28)|5,936  (+3)|70,451  (+4)
@ATLHawks|Atlanta Hawks|December 11, 2019|1,254,465  (+58)|14,812  (0)|74,734  (+33)|5,933  (0)|70,447  (+5)
@ATLHawks|Atlanta Hawks|December 10, 2019|1,254,407  (+36)|14,812  (+1)|74,701  (+10)|5,933  (0)|70,442  (+5)
@ATLHawks|Atlanta Hawks|December 9, 2019|1,254,371  (+321)|14,811  (0)|74,691  (+24)|5,933  (+5)|70,437  (+1)
@ATLHawks|Atlanta Hawks|December 8, 2019|1,254,050  (+76)|14,811  (0)|74,667  (+10)|5,928  (-1)|70,436  (-1)
@ATLHawks|Atlanta Hawks|December 7, 2019|1,253,974  (-31)|14,811  (-3)|74,657  (+6)|5,929  (+3)|70,437  (0)
@ATLHawks|Atlanta Hawks|December 6, 2019|1,254,005  (+22)|14,814  (-1)|74,651  (+8)|5,926  (0)|70,437  (+2)
@ATLHawks|Atlanta Hawks|December 5, 2019|1,253,983  (+41)|14,815  (+1)|74,643  (+37)|5,926  (0)|70,435  (+23)
@ATLHawks|Atlanta Hawks|December 4, 2019|1,253,942  (+11)|14,814  (0)|74,606  (+10)|5,926  (+1)|70,412  (+5)
@ATLHawks|Atlanta Hawks|December 3, 2019|1,253,931  (-140)|14,814  (+1)|74,596  (+37)|5,925  (0)|70,407  (+16)
@ATLHawks|Atlanta Hawks|December 2, 2019|1,254,071  (+102)|14,813  (0)|74,559  (+14)|5,925  (-3)|70,391  (+5)
@ATLHawks|Atlanta Hawks|December 1, 2019|1,253,969  (+91)|14,813  (-3)|74,545  (+23)|5,928  (-1)|70,386  (0)
@ATLHawks|Atlanta Hawks|November 30, 2019|1,253,878  (+42)|14,816  (0)|74,522  (+32)|5,929  (+1)|70,386  (+4)
@ATLHawks|Atlanta Hawks|November 29, 2019|1,253,836  (+40)|14,816  (0)|74,490  (+18)|5,928  (-3)|70,382  (+14)
@ATLHawks|Atlanta Hawks|November 28, 2019|1,253,796  (+20)|14,816  (0)|74,472  (+38)|5,931  (+3)|70,368  (+16)
@ATLHawks|Atlanta Hawks|November 27, 2019|1,253,776  (+64)|14,816  (-1)|74,434  (+8)|5,928  (+5)|70,352  (-2)
@ATLHawks|Atlanta Hawks|November 26, 2019|1,253,712  (+17)|14,817  (0)|74,426  (+38)|5,923  (-1)|70,354  (-4)
@ATLHawks|Atlanta Hawks|November 25, 2019|1,253,695  (+20)|14,817  (+2)|74,388  (+10)|5,924  (+5)|70,358  (-1)
@ATLHawks|Atlanta Hawks|November 24, 2019|1,253,675  (+120)|14,815  (0)|74,378  (+49)|5,919  (0)|70,359  (+29)
@ATLHawks|Atlanta Hawks|November 23, 2019|1,253,555  (+71)|14,815  (-1)|74,329  (+29)|5,919  (+1)|70,330  (-2)
@ATLHawks|Atlanta Hawks|November 22, 2019|1,253,484  (+98)|14,816  (-2)|74,300  (+11)|5,918  (-1)|70,332  (+2)
@ATLHawks|Atlanta Hawks|November 21, 2019|1,253,386  (+188)|14,818  (-3)|74,289  (+43)|5,919  (+1)|70,330  (+11)
@ATLHawks|Atlanta Hawks|November 20, 2019|1,253,198  (+178)|14,821  (-1)|74,246  (+17)|5,918  (+3)|70,319  (0)
@ATLHawks|Atlanta Hawks|November 19, 2019|1,253,020  (+147)|14,822  (-3)|74,229  (+15)|5,915  (-3)|70,319  (+4)
@ATLHawks|Atlanta Hawks|November 18, 2019|1,252,873  (+132)|14,825  (0)|74,214  (+31)|5,918  (0)|70,315  (+11)
@ATLHawks|Atlanta Hawks|November 17, 2019|1,252,741  (+165)|14,825  (0)|74,183  (+30)|5,918  (-1)|70,304  (+9)
@ATLHawks|Atlanta Hawks|November 16, 2019|1,252,576  (+120)|14,825  (+1)|74,153  (+6)|5,919  (-2)|70,295  (+5)
@ATLHawks|Atlanta Hawks|November 15, 2019|1,252,456  (+131)|14,824  (-2)|74,147  (+47)|5,921  (+1)|70,290  (+24)
@ATLHawks|Atlanta Hawks|November 14, 2019|1,252,325  (+91)|14,826  (-1)|74,100  (+15)|5,920  (+3)|70,266  (+5)
@ATLHawks|Atlanta Hawks|November 13, 2019|1,252,234  (+102)|14,827  (-2)|74,085  (+49)|5,917  (0)|70,261  (+47)
@ATLHawks|Atlanta Hawks|November 12, 2019|1,252,132  (+35)|14,829  (-1)|74,036  (+9)|5,917  (+1)|70,214  (-6)
@ATLHawks|Atlanta Hawks|November 11, 2019|1,252,097  (+80)|14,830  (-1)|74,027  (+37)|5,916  (-1)|70,220  (+30)
@ATLHawks|Atlanta Hawks|November 10, 2019|1,252,017  (+80)|14,831  (-1)|73,990  (+9)|5,917  (0)|70,190  (-5)
@ATLHawks|Atlanta Hawks|November 9, 2019|1,251,937  (+120)|14,832  (0)|73,981  (+35)|5,917  (+2)|70,195  (+4)
@ATLHawks|Atlanta Hawks|November 8, 2019|1,251,817  (+110)|14,832  (+1)|73,946  (+6)|5,915  (+2)|70,191  (-1)
@ATLHawks|Atlanta Hawks|November 7, 2019|1,251,707  (+139)|14,831  (-1)|73,940  (+37)|5,913  (+2)|70,192  (+19)
@ATLHawks|Atlanta Hawks|November 6, 2019|1,251,568  (+428)|14,832  (-1)|73,903  (+46)|5,911  (0)|70,173  (+45)
@ATLHawks|Atlanta Hawks|November 5, 2019|1,251,140  (+194)|14,833  (-4)|73,857  (+8)|5,911  (+1)|70,128  (-1)
@ATLHawks|Atlanta Hawks|November 4, 2019|1,250,946  (+134)|14,837  (-2)|73,849  (+5)|5,910  (+2)|70,129  (+3)
@ATLHawks|Atlanta Hawks|November 3, 2019|1,250,812  (+138)|14,839  (+1)|73,844  (+2)|5,908  (+2)|70,126  (-3)
@ATLHawks|Atlanta Hawks|November 2, 2019|1,250,674  (+140)|14,838  (-1)|73,842  (+5)|5,906  (+2)|70,129  (+2)
@ATLHawks|Atlanta Hawks|November 1, 2019|1,250,534  (+138)|14,839  (0)|73,837  (+32)|5,904  (-4)|70,127  (+5)
@ATLHawks|Atlanta Hawks|October 31, 2019|1,250,396  (+244)|14,839  (-1)|73,805  (+13)|5,908  (+1)|70,122  (+3)
@ATLHawks|Atlanta Hawks|October 30, 2019|1,250,152  (+289)|14,840  (+1)|73,792  (+38)|5,907  (+1)|70,119  (+24)
@ATLHawks|Atlanta Hawks|October 29, 2019|1,249,863  (+467)|14,839  (-5)|73,754  (+42)|5,906  (+6)|70,095  (+29)
@ATLHawks|Atlanta Hawks|October 28, 2019|1,249,396  (+221)|14,844  (+1)|73,712  (+8)|5,900  (+2)|70,066  (-10)
@ATLHawks|Atlanta Hawks|October 27, 2019|1,249,175  (+422)|14,843  (+1)|73,704  (+58)|5,898  (+3)|70,076  (+90)
@ATLHawks|Atlanta Hawks|October 26, 2019|1,248,753  (+195)|14,842  (-2)|73,646  (+14)|5,895  (+4)|69,986  (+12)
@ATLHawks|Atlanta Hawks|October 25, 2019|1,248,558  (+599)|14,844  (-1)|73,632  (+59)|5,891  (+6)|69,974  (+69)
@ATLHawks|Atlanta Hawks|October 24, 2019|1,247,959  (+272)|14,845  (-1)|73,573  (+17)|5,885  (+3)|69,905  (+9)
@ATLHawks|Atlanta Hawks|October 23, 2019|1,247,687  (+205)|14,846  (+1)|73,556  (+7)|5,882  (+9)|69,896  (0)
@ATLHawks|Atlanta Hawks|October 22, 2019|1,247,482  (+121)|14,845  (-1)|73,549  (+4)|5,873  (+3)|69,896  (+10)
@ATLHawks|Atlanta Hawks|October 21, 2019|1,247,361  (+71)|14,846  (-1)|73,545  (+6)|5,870  (+2)|69,886  (+9)
@ATLHawks|Atlanta Hawks|October 20, 2019|1,247,290  (+44)|14,847  (+2)|73,539  (+3)|5,868  (-1)|69,877  (+8)
@ATLHawks|Atlanta Hawks|October 19, 2019|1,247,246  (+23)|14,845  (-4)|73,536  (+7)|5,869  (0)|69,869  (+1)
@ATLHawks|Atlanta Hawks|October 18, 2019|1,247,223  (+53)|14,849  (-2)|73,529  (+45)|5,869  (+2)|69,868  (+13)
@ATLHawks|Atlanta Hawks|October 17, 2019|1,247,170  (+177)|14,851  (0)|73,484  (+50)|5,867  (+5)|69,855  (+46)
@ATLHawks|Atlanta Hawks|October 16, 2019|1,246,993  (+104)|14,851  (-2)|73,434  (+3)|5,862  (-1)|69,809  (-19)
@ATLHawks|Atlanta Hawks|October 15, 2019|1,246,889  (+50)|14,853  (-1)|73,431  (+30)|5,863  (+4)|69,828  (+1)
@ATLHawks|Atlanta Hawks|October 14, 2019|1,246,839  (+95)|14,854  (-1)|73,401  (+6)|5,859  (+5)|69,827  (+4)
@ATLHawks|Atlanta Hawks|October 13, 2019|1,246,744  (+114)|14,855  (-1)|73,395  (+5)|5,854  (-2)|69,823  (+1)
@ATLHawks|Atlanta Hawks|October 12, 2019|1,246,630  (+48)|14,856  (0)|73,390  (+7)|5,856  (+3)|69,822  (+3)
@ATLHawks|Atlanta Hawks|October 11, 2019|1,246,582  (+85)|14,856  (0)|73,383  (+4)|5,853  (+1)|69,819  (+5)
@ATLHawks|Atlanta Hawks|October 10, 2019|1,246,497  (+144)|14,856  (0)|73,379  (+29)|5,852  (+8)|69,814  (+17)
@ATLHawks|Atlanta Hawks|October 9, 2019|1,246,353  (+111)|14,856  (-2)|73,350  (+11)|5,844  (+4)|69,797  (+3)
@ATLHawks|Atlanta Hawks|October 8, 2019|1,246,242  (+259)|14,858  (+3)|73,339  (+37)|5,840  (+1)|69,794  (+53)
@ATLHawks|Atlanta Hawks|October 7, 2019|1,245,983  (+114)|14,855  (-3)|73,302  (+5)|5,839  (+5)|69,741  (+9)
@ATLHawks|Atlanta Hawks|October 6, 2019|1,245,869  (+49)|14,858  (-2)|73,297  (+5)|5,834  (+2)|69,732  (+11)
@ATLHawks|Atlanta Hawks|October 5, 2019|1,245,820  (+86)|14,860  (-1)|73,292  (+15)|5,832  (-4)|69,721  (+18)
@ATLHawks|Atlanta Hawks|October 4, 2019|1,245,734  (+92)|14,861  (-1)|73,277  (+6)|5,836  (+4)|69,703  (+6)
@ATLHawks|Atlanta Hawks|October 3, 2019|1,245,642  (0)|14,862  (0)|73,271  (0)|5,832  (0)|69,697  (0)
