account|team|date|followers|following|tweets|lists|favourites
@OrlandoMagic|Orlando Magic|November 15, 2019|1,491,803  (+66)|877  (0)|41,711  (+13)|6,927  (0)|9,484  (+10)
@OrlandoMagic|Orlando Magic|November 14, 2019|1,491,737  (+40)|877  (0)|41,698  (+20)|6,927  (+2)|9,474  (+3)
@OrlandoMagic|Orlando Magic|November 13, 2019|1,491,697  (-23)|877  (-1)|41,678  (+8)|6,925  (+1)|9,471  (+2)
@OrlandoMagic|Orlando Magic|November 12, 2019|1,491,720  (-15)|878  (0)|41,670  (+9)|6,924  (+1)|9,469  (+2)
@OrlandoMagic|Orlando Magic|November 11, 2019|1,491,735  (+46)|878  (0)|41,661  (+20)|6,923  (-1)|9,467  (-1)
@OrlandoMagic|Orlando Magic|November 10, 2019|1,491,689  (+6)|878  (0)|41,641  (+6)|6,924  (+2)|9,468  (0)
@OrlandoMagic|Orlando Magic|November 9, 2019|1,491,683  (+95)|878  (+1)|41,635  (+17)|6,922  (0)|9,468  (-5)
@OrlandoMagic|Orlando Magic|November 8, 2019|1,491,588  (+55)|877  (0)|41,618  (+7)|6,922  (0)|9,473  (+1)
@OrlandoMagic|Orlando Magic|November 7, 2019|1,491,533  (+55)|877  (0)|41,611  (+21)|6,922  (0)|9,472  (+1)
@OrlandoMagic|Orlando Magic|November 6, 2019|1,491,478  (+58)|877  (0)|41,590  (+19)|6,922  (0)|9,471  (+5)
@OrlandoMagic|Orlando Magic|November 5, 2019|1,491,420  (+84)|877  (+1)|41,571  (+10)|6,922  (-1)|9,466  (+4)
@OrlandoMagic|Orlando Magic|November 4, 2019|1,491,336  (+54)|876  (-1)|41,561  (+6)|6,923  (-7)|9,462  (0)
@OrlandoMagic|Orlando Magic|November 3, 2019|1,491,282  (+76)|877  (+1)|41,555  (+17)|6,930  (-1)|9,462  (+2)
@OrlandoMagic|Orlando Magic|November 2, 2019|1,491,206  (+90)|876  (0)|41,538  (+13)|6,931  (+2)|9,460  (0)
@OrlandoMagic|Orlando Magic|November 1, 2019|1,491,116  (+59)|876  (-1)|41,525  (+11)|6,929  (0)|9,460  (+1)
@OrlandoMagic|Orlando Magic|October 31, 2019|1,491,057  (+132)|877  (0)|41,514  (+26)|6,929  (0)|9,459  (+2)
@OrlandoMagic|Orlando Magic|October 30, 2019|1,490,925  (+56)|877  (0)|41,488  (+7)|6,929  (+1)|9,457  (0)
@OrlandoMagic|Orlando Magic|October 29, 2019|1,490,869  (+109)|877  (0)|41,481  (+17)|6,928  (+2)|9,457  (0)
@OrlandoMagic|Orlando Magic|October 28, 2019|1,490,760  (+80)|877  (0)|41,464  (+6)|6,926  (+3)|9,457  (-3)
@OrlandoMagic|Orlando Magic|October 27, 2019|1,490,680  (+113)|877  (0)|41,458  (+15)|6,923  (+3)|9,460  (0)
@OrlandoMagic|Orlando Magic|October 26, 2019|1,490,567  (+70)|877  (0)|41,443  (+15)|6,920  (+1)|9,460  (+4)
@OrlandoMagic|Orlando Magic|October 25, 2019|1,490,497  (+118)|877  (0)|41,428  (+5)|6,919  (+5)|9,456  (+5)
@OrlandoMagic|Orlando Magic|October 24, 2019|1,490,379  (+302)|877  (0)|41,423  (+22)|6,914  (+2)|9,451  (+2)
