account|team|date|followers|following|tweets|lists|favourites
@okcthunder|OKC THUNDER|November 23, 2019|2,761,648  (+11)|972  (0)|30,771  (+31)|8,038  (+3)|1,778  (+2)
@okcthunder|OKC THUNDER|November 22, 2019|2,761,637  (+96)|972  (0)|30,740  (+9)|8,035  (+1)|1,776  (+3)
@okcthunder|OKC THUNDER|November 21, 2019|2,761,541  (+186)|972  (0)|30,731  (+2)|8,034  (-2)|1,773  (0)
@okcthunder|OKC THUNDER|November 20, 2019|2,761,355  (+67)|972  (-1)|30,729  (+23)|8,036  (+2)|1,773  (+4)
@okcthunder|OKC THUNDER|November 19, 2019|2,761,288  (+13)|973  (-2)|30,706  (+28)|8,034  (-1)|1,769  (+3)
@okcthunder|OKC THUNDER|November 18, 2019|2,761,275  (+116)|975  (0)|30,678  (+7)|8,035  (-1)|1,766  (0)
@okcthunder|OKC THUNDER|November 17, 2019|2,761,159  (+123)|975  (0)|30,671  (+6)|8,036  (-2)|1,766  (+1)
@okcthunder|OKC THUNDER|November 16, 2019|2,761,036  (+70)|975  (+1)|30,665  (+35)|8,038  (-2)|1,765  (+3)
@okcthunder|OKC THUNDER|November 15, 2019|2,760,966  (+117)|974  (0)|30,630  (+5)|8,040  (-1)|1,762  (+2)
@okcthunder|OKC THUNDER|November 14, 2019|2,760,849  (-87)|974  (0)|30,625  (+3)|8,041  (+1)|1,760  (0)
@okcthunder|OKC THUNDER|November 13, 2019|2,760,936  (-64)|974  (-1)|30,622  (+21)|8,040  (-1)|1,760  (+2)
@okcthunder|OKC THUNDER|November 12, 2019|2,761,000  (-48)|975  (0)|30,601  (+6)|8,041  (+3)|1,758  (+1)
@okcthunder|OKC THUNDER|November 11, 2019|2,761,048  (-37)|975  (-1)|30,595  (+25)|8,038  (-2)|1,757  (+2)
@okcthunder|OKC THUNDER|November 10, 2019|2,761,085  (+73)|976  (0)|30,570  (+27)|8,040  (-1)|1,755  (+4)
@okcthunder|OKC THUNDER|November 9, 2019|2,761,012  (+212)|976  (0)|30,543  (+5)|8,041  (+2)|1,751  (+1)
@okcthunder|OKC THUNDER|November 8, 2019|2,760,800  (+26)|976  (0)|30,538  (+24)|8,039  (-3)|1,750  (+3)
@okcthunder|OKC THUNDER|November 7, 2019|2,760,774  (+147)|976  (0)|30,514  (+9)|8,042  (-2)|1,747  (+2)
@okcthunder|OKC THUNDER|November 6, 2019|2,760,627  (+49)|976  (-1)|30,505  (+29)|8,044  (+1)|1,745  (+4)
@okcthunder|OKC THUNDER|November 5, 2019|2,760,578  (+181)|977  (0)|30,476  (+6)|8,043  (-5)|1,741  (0)
@okcthunder|OKC THUNDER|November 4, 2019|2,760,397  (+221)|977  (0)|30,470  (+1)|8,048  (-1)|1,741  (0)
@okcthunder|OKC THUNDER|November 3, 2019|2,760,176  (+142)|977  (0)|30,469  (+20)|8,049  (+3)|1,741  (-1)
@okcthunder|OKC THUNDER|November 2, 2019|2,760,034  (+227)|977  (+1)|30,449  (+9)|8,046  (+2)|1,742  (+1)
@okcthunder|OKC THUNDER|November 1, 2019|2,759,807  (+201)|976  (0)|30,440  (+6)|8,044  (-2)|1,741  (+1)
@okcthunder|OKC THUNDER|October 31, 2019|2,759,606  (+114)|976  (0)|30,434  (+29)|8,046  (+2)|1,740  (+9)
@okcthunder|OKC THUNDER|October 30, 2019|2,759,492  (+191)|976  (0)|30,405  (+6)|8,044  (+3)|1,731  (0)
@okcthunder|OKC THUNDER|October 29, 2019|2,759,301  (+189)|976  (0)|30,399  (+27)|8,041  (+9)|1,731  (+6)
@okcthunder|OKC THUNDER|October 28, 2019|2,759,112  (+371)|976  (0)|30,372  (+11)|8,032  (+1)|1,725  (+4)
@okcthunder|OKC THUNDER|October 27, 2019|2,758,741  (+194)|976  (-1)|30,361  (+22)|8,031  (+6)|1,721  (+19)
@okcthunder|OKC THUNDER|October 26, 2019|2,758,547  (-17)|977  (0)|30,339  (+22)|8,025  (+2)|1,702  (+5)
@okcthunder|OKC THUNDER|October 25, 2019|2,758,564  (+222)|977  (0)|30,317  (+6)|8,023  (+1)|1,697  (+1)
@okcthunder|OKC THUNDER|October 24, 2019|2,758,342  (+266)|977  (0)|30,311  (+32)|8,022  (+2)|1,696  (+4)
@okcthunder|OKC THUNDER|October 23, 2019|2,758,076  (+310)|977  (0)|30,279  (+9)|8,020  (+10)|1,692  (+1)
@okcthunder|OKC THUNDER|October 22, 2019|2,757,766  (+136)|977  (0)|30,270  (+13)|8,010  (+6)|1,691  (0)
@okcthunder|OKC THUNDER|October 21, 2019|2,757,630  (+14)|977  (0)|30,257  (+5)|8,004  (-2)|1,691  (+1)
@okcthunder|OKC THUNDER|October 20, 2019|2,757,616  (-32)|977  (0)|30,252  (+5)|8,006  (-2)|1,690  (0)
@okcthunder|OKC THUNDER|October 19, 2019|2,757,648  (-56)|977  (0)|30,247  (+7)|8,008  (0)|1,690  (+1)
@okcthunder|OKC THUNDER|October 18, 2019|2,757,704  (+50)|977  (0)|30,240  (+6)|8,008  (+8)|1,689  (+1)
@okcthunder|OKC THUNDER|October 17, 2019|2,757,654  (-7)|977  (0)|30,234  (+17)|8,000  (+6)|1,688  (+2)
@okcthunder|OKC THUNDER|October 16, 2019|2,757,661  (+129)|977  (0)|30,217  (+6)|7,994  (+4)|1,686  (-1)
@okcthunder|OKC THUNDER|October 15, 2019|2,757,532  (+50)|977  (0)|30,211  (+11)|7,990  (+3)|1,687  (+2)
@okcthunder|OKC THUNDER|October 14, 2019|2,757,482  (+201)|977  (0)|30,200  (+5)|7,987  (+4)|1,685  (0)
@okcthunder|OKC THUNDER|October 13, 2019|2,757,281  (+161)|977  (-1)|30,195  (+3)|7,983  (+2)|1,685  (-1)
@okcthunder|OKC THUNDER|October 12, 2019|2,757,120  (+125)|978  (0)|30,192  (+6)|7,981  (+1)|1,686  (+1)
@okcthunder|OKC THUNDER|October 11, 2019|2,756,995  (+153)|978  (0)|30,186  (+15)|7,980  (+3)|1,685  (+1)
@okcthunder|OKC THUNDER|October 10, 2019|2,756,842  (+125)|978  (+3)|30,171  (+6)|7,977  (+2)|1,684  (-1)
@okcthunder|OKC THUNDER|October 9, 2019|2,756,717  (-35)|975  (0)|30,165  (+18)|7,975  (+4)|1,685  (+3)
@okcthunder|OKC THUNDER|October 8, 2019|2,756,752  (+137)|975  (0)|30,147  (+5)|7,971  (-6)|1,682  (+1)
@okcthunder|OKC THUNDER|October 7, 2019|2,756,615  (+43)|975  (0)|30,142  (+6)|7,977  (+5)|1,681  (-1)
@okcthunder|OKC THUNDER|October 6, 2019|2,756,572  (+72)|975  (0)|30,136  (+5)|7,972  (-2)|1,682  (0)
@okcthunder|OKC THUNDER|October 5, 2019|2,756,500  (+116)|975  (0)|30,131  (+4)|7,974  (+2)|1,682  (0)
@okcthunder|OKC THUNDER|October 4, 2019|2,756,384  (+151)|975  (0)|30,127  (+2)|7,972  (+5)|1,682  (+1)
@okcthunder|OKC THUNDER|October 3, 2019|2,756,233  (0)|975  (0)|30,125  (0)|7,967  (0)|1,681  (0)
