date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance
Fri, Dec 5, 2003|8:00p|Houston Rockets|83|New Orleans Hornets|74|Box Score|13,886|
Fri, Dec 5, 2003|8:00p|San Antonio Spurs|105|Orlando Magic|94|Box Score|15,394|
Fri, Dec 5, 2003|9:00p|Golden State Warriors|91|Denver Nuggets|98|Box Score|17,512|
Fri, Dec 5, 2003|9:00p|Los Angeles Clippers|67|Utah Jazz|86|Box Score|17,965|
Fri, Dec 5, 2003|10:00p|New York Knicks|81|Portland Trail Blazers|88|Box Score|14,570|
Fri, Dec 5, 2003|10:30p|Minnesota Timberwolves|112|Sacramento Kings|109|Box Score|OT|17,317
Fri, Dec 5, 2003|10:30p|Indiana Pacers|101|Seattle SuperSonics|94|Box Score|13,733|
Sat, Dec 6, 2003|7:30p|Atlanta Hawks|85|Cleveland Cavaliers|95|Box Score|17,390|
Sat, Dec 6, 2003|7:30p|San Antonio Spurs|86|Miami Heat|70|Box Score|14,603|
Sat, Dec 6, 2003|7:30p|Phoenix Suns|88|New Jersey Nets|99|Box Score|14,639|
Sat, Dec 6, 2003|8:30p|New Orleans Hornets|97|Chicago Bulls|91|Box Score|19,353|
Sat, Dec 6, 2003|8:30p|Orlando Magic|97|Dallas Mavericks|110|Box Score|19,843|
Sat, Dec 6, 2003|8:30p|Detroit Pistons|80|Houston Rockets|86|Box Score|18,144|
Sat, Dec 6, 2003|8:30p|Washington Wizards|114|Milwaukee Bucks|109|Box Score|OT|16,220
Sat, Dec 6, 2003|10:30p|New York Knicks|92|Golden State Warriors|104|Box Score|15,613|
Sun, Dec 7, 2003|3:30p|Minnesota Timberwolves|96|Los Angeles Clippers|94|Box Score|14,370|
Sun, Dec 7, 2003|4:00p|Portland Trail Blazers|79|Memphis Grizzlies|93|Box Score|11,538|
Sun, Dec 7, 2003|4:00p|Seattle SuperSonics|98|Toronto Raptors|108|Box Score|17,779|
Sun, Dec 7, 2003|9:00p|Boston Celtics|116|Denver Nuggets|111|Box Score|16,823|
Sun, Dec 7, 2003|9:00p|Indiana Pacers|88|Sacramento Kings|91|Box Score|17,317|
Sun, Dec 7, 2003|9:30p|Utah Jazz|92|Los Angeles Lakers|94|Box Score|18,997|
Mon, Dec 8, 2003|7:00p|Phoenix Suns|98|Orlando Magic|105|Box Score|12,584|
Mon, Dec 8, 2003|8:00p|Milwaukee Bucks|85|New Orleans Hornets|91|Box Score|14,747|
Mon, Dec 8, 2003|8:30p|San Antonio Spurs|96|Chicago Bulls|82|Box Score|18,233|
Mon, Dec 8, 2003|9:00p|Boston Celtics|102|Utah Jazz|80|Box Score|18,072|
Tue, Dec 9, 2003|7:00p|Toronto Raptors|100|Cleveland Cavaliers|93|Box Score|16,939|
Tue, Dec 9, 2003|7:00p|Washington Wizards|79|Indiana Pacers|93|Box Score|14,905|
Tue, Dec 9, 2003|7:30p|Denver Nuggets|98|Atlanta Hawks|112|Box Score|14,328|
Tue, Dec 9, 2003|7:30p|Philadelphia 76ers|78|Detroit Pistons|76|Box Score|20,166|
Tue, Dec 9, 2003|7:30p|Phoenix Suns|72|Miami Heat|92|Box Score|14,468|
Tue, Dec 9, 2003|7:30p|Seattle SuperSonics|88|New Jersey Nets|101|Box Score|11,985|
Tue, Dec 9, 2003|8:00p|Golden State Warriors|98|Minnesota Timberwolves|95|Box Score|14,195|
Tue, Dec 9, 2003|8:30p|Portland Trail Blazers|91|Houston Rockets|93|Box Score|10,679|
Tue, Dec 9, 2003|10:00p|Los Angeles Clippers|95|Sacramento Kings|105|Box Score|17,317|
Tue, Dec 9, 2003|10:30p|New York Knicks|90|Los Angeles Lakers|98|Box Score|18,997|
Wed, Dec 10, 2003|7:00p|Seattle SuperSonics|112|Boston Celtics|126|Box Score|12,507|
Wed, Dec 10, 2003|7:00p|Orlando Magic|95|Washington Wizards|91|Box Score|14,911|
Wed, Dec 10, 2003|8:00p|Atlanta Hawks|90|Memphis Grizzlies|103|Box Score|10,527|
Wed, Dec 10, 2003|8:00p|Golden State Warriors|89|Milwaukee Bucks|94|Box Score|OT|14,367
Wed, Dec 10, 2003|8:30p|Portland Trail Blazers|77|San Antonio Spurs|102|Box Score|15,131|
Wed, Dec 10, 2003|9:00p|New York Knicks|73|Utah Jazz|95|Box Score|17,561|
Wed, Dec 10, 2003|10:30p|Dallas Mavericks|99|Los Angeles Clippers|100|Box Score|15,236|
Thu, Dec 11, 2003|7:30p|Detroit Pistons|86|Cleveland Cavaliers|95|Box Score|15,115|
Thu, Dec 11, 2003|8:30p|San Antonio Spurs|71|Houston Rockets|67|Box Score|18,170|
Thu, Dec 11, 2003|10:00p|New Orleans Hornets|111|Phoenix Suns|101|Box Score|17,173|
Fri, Dec 12, 2003|7:00p|Denver Nuggets|86|Philadelphia 76ers|77|Box Score|20,493|
Fri, Dec 12, 2003|7:00p|Minnesota Timberwolves|110|Washington Wizards|91|Box Score|16,802|
Fri, Dec 12, 2003|7:30p|Toronto Raptors|111|Boston Celtics|114|Box Score|15,003|
Fri, Dec 12, 2003|7:30p|Atlanta Hawks|92|Indiana Pacers|103|Box Score|14,910|
Fri, Dec 12, 2003|7:30p|Memphis Grizzlies|88|Miami Heat|91|Box Score|14,429|
Fri, Dec 12, 2003|8:00p|Seattle SuperSonics|93|Detroit Pistons|72|Box Score|20,244|
Fri, Dec 12, 2003|8:00p|New Jersey Nets|99|Orlando Magic|95|Box Score|14,092|
Fri, Dec 12, 2003|8:30p|Chicago Bulls|95|Milwaukee Bucks|109|Box Score|17,486|
Fri, Dec 12, 2003|9:00p|Sacramento Kings|100|Utah Jazz|93|Box Score|19,678|
Fri, Dec 12, 2003|10:30p|New Orleans Hornets|96|Golden State Warriors|85|Box Score|14,365|
Fri, Dec 12, 2003|10:30p|Dallas Mavericks|110|Los Angeles Lakers|93|Box Score|18,997|
Sat, Dec 13, 2003|7:30p|Orlando Magic|105|Atlanta Hawks|102|Box Score|13,418|
Sat, Dec 13, 2003|7:30p|Boston Celtics|105|Cleveland Cavaliers|98|Box Score|17,353|
Sat, Dec 13, 2003|7:30p|Denver Nuggets|88|New York Knicks|95|Box Score|19,763|
Sat, Dec 13, 2003|8:00p|New Jersey Nets|63|Memphis Grizzlies|110|Box Score|16,189|
Sat, Dec 13, 2003|8:30p|Indiana Pacers|75|Chicago Bulls|86|Box Score|21,872|
Sat, Dec 13, 2003|8:30p|Houston Rockets|73|San Antonio Spurs|86|Box Score|18,797|
Sat, Dec 13, 2003|10:00p|Los Angeles Lakers|108|Portland Trail Blazers|112|Box Score|20,630|
Sat, Dec 13, 2003|10:30p|Phoenix Suns|91|Los Angeles Clippers|106|Box Score|14,874|
Sun, Dec 14, 2003|12:30p|Miami Heat|90|Toronto Raptors|89|Box Score|17,950|
Sun, Dec 14, 2003|3:30p|Milwaukee Bucks|102|Seattle SuperSonics|108|Box Score|12,075|
Sun, Dec 14, 2003|6:00p|Utah Jazz|94|Philadelphia 76ers|86|Box Score|17,142|
Sun, Dec 14, 2003|7:00p|Washington Wizards|87|New York Knicks|89|Box Score|17,191|
Sun, Dec 14, 2003|9:00p|Phoenix Suns|102|Sacramento Kings|107|Box Score|17,317|
Mon, Dec 15, 2003|7:00p|Minnesota Timberwolves|116|Boston Celtics|95|Box Score|17,234|
Mon, Dec 15, 2003|7:00p|Cleveland Cavaliers|85|Indiana Pacers|95|Box Score|14,951|
Mon, Dec 15, 2003|8:30p|Toronto Raptors|94|Dallas Mavericks|111|Box Score|19,846|
Mon, Dec 15, 2003|8:30p|Memphis Grizzlies|67|San Antonio Spurs|78|Box Score|14,524|
Mon, Dec 15, 2003|10:30p|New Orleans Hornets|80|Los Angeles Clippers|109|Box Score|11,961|
Tue, Dec 16, 2003|7:00p|Utah Jazz|87|Washington Wizards|91|Box Score|12,097|
Tue, Dec 16, 2003|7:30p|Atlanta Hawks|79|Miami Heat|97|Box Score|14,355|
Tue, Dec 16, 2003|7:30p|Golden State Warriors|104|New York Knicks|86|Box Score|16,677|
Tue, Dec 16, 2003|8:00p|Sacramento Kings|100|Memphis Grizzlies|105|Box Score|11,210|
Tue, Dec 16, 2003|8:00p|Houston Rockets|75|Minnesota Timberwolves|92|Box Score|15,715|
Tue, Dec 16, 2003|8:30p|Orlando Magic|88|Chicago Bulls|102|Box Score|18,111|
Tue, Dec 16, 2003|9:00p|New Orleans Hornets|94|Denver Nuggets|116|Box Score|14,193|
Tue, Dec 16, 2003|9:00p|Seattle SuperSonics|91|Phoenix Suns|92|Box Score|OT|15,063
Tue, Dec 16, 2003|10:00p|Milwaukee Bucks|106|Portland Trail Blazers|99|Box Score|14,396|
Wed, Dec 17, 2003|7:00p|Houston Rockets|89|Cleveland Cavaliers|85|Box Score|14,567|
Wed, Dec 17, 2003|7:00p|Orlando Magic|94|Indiana Pacers|90|Box Score|15,458|
Wed, Dec 17, 2003|7:00p|Miami Heat|76|Philadelphia 76ers|87|Box Score|17,430|
Wed, Dec 17, 2003|7:30p|Golden State Warriors|98|Atlanta Hawks|85|Box Score|11,025|
Wed, Dec 17, 2003|7:30p|Chicago Bulls|73|Detroit Pistons|77|Box Score|17,041|
Wed, Dec 17, 2003|7:30p|Utah Jazz|74|New Jersey Nets|87|Box Score|15,327|
Wed, Dec 17, 2003|8:00p|Dallas Mavericks|103|Boston Celtics|105|Box Score|18,624|
Wed, Dec 17, 2003|8:30p|Toronto Raptors|70|San Antonio Spurs|73|Box Score|16,375|
Wed, Dec 17, 2003|10:00p|Denver Nuggets|99|Seattle SuperSonics|98|Box Score|13,065|
Wed, Dec 17, 2003|10:30p|Milwaukee Bucks|83|Los Angeles Clippers|93|Box Score|13,794|
Thu, Dec 18, 2003|7:30p|Dallas Mavericks|109|Minnesota Timberwolves|114|Box Score|17,794|
Thu, Dec 18, 2003|8:00p|Sacramento Kings|101|New Orleans Hornets|90|Box Score|13,769|
Thu, Dec 18, 2003|10:00p|Phoenix Suns|94|Portland Trail Blazers|101|Box Score|16,576|
Fri, Dec 19, 2003|7:00p|Golden State Warriors|93|Orlando Magic|119|Box Score|13,461|
Fri, Dec 19, 2003|7:00p|Cleveland Cavaliers|88|Philadelphia 76ers|81|Box Score|20,761|
Fri, Dec 19, 2003|7:00p|New York Knicks|99|Toronto Raptors|105|Box Score|OT|19,233
Fri, Dec 19, 2003|7:30p|Sacramento Kings|98|Atlanta Hawks|86|Box Score|11,666|
Fri, Dec 19, 2003|7:30p|Utah Jazz|99|Boston Celtics|96|Box Score|14,114|
Fri, Dec 19, 2003|7:30p|Washington Wizards|87|New Jersey Nets|97|Box Score|13,227|
Fri, Dec 19, 2003|8:00p|Detroit Pistons|75|Indiana Pacers|80|Box Score|16,383|
Fri, Dec 19, 2003|8:00p|Miami Heat|83|Memphis Grizzlies|97|Box Score|13,869|
Fri, Dec 19, 2003|8:30p|Los Angeles Clippers|85|Houston Rockets|99|Box Score|12,920|
Fri, Dec 19, 2003|10:30p|Denver Nuggets|99|Los Angeles Lakers|101|Box Score|18,997|
Fri, Dec 19, 2003|10:30p|San Antonio Spurs|87|Seattle SuperSonics|73|Box Score|15,712|
Sat, Dec 20, 2003|7:30p|Atlanta Hawks|92|New York Knicks|103|Box Score|18,036|
Sat, Dec 20, 2003|8:00p|Indiana Pacers|80|Minnesota Timberwolves|102|Box Score|16,624|
Sat, Dec 20, 2003|8:00p|Memphis Grizzlies|89|New Orleans Hornets|94|Box Score|14,320|
Sat, Dec 20, 2003|8:30p|Cleveland Cavaliers|95|Chicago Bulls|87|Box Score|22,282|
Sat, Dec 20, 2003|8:30p|Los Angeles Clippers|115|Dallas Mavericks|105|Box Score|20,058|
Sat, Dec 20, 2003|8:30p|New Jersey Nets|87|Milwaukee Bucks|92|Box Score|16,782|
Sat, Dec 20, 2003|9:00p|Seattle SuperSonics|115|Denver Nuggets|106|Box Score|18,612|
Sat, Dec 20, 2003|9:00p|Houston Rockets|87|Phoenix Suns|102|Box Score|15,302|
Sat, Dec 20, 2003|10:00p|San Antonio Spurs|101|Portland Trail Blazers|91|Box Score|15,010|
Sun, Dec 21, 2003|4:00p|Orlando Magic|104|Toronto Raptors|93|Box Score|19,800|
Sun, Dec 21, 2003|6:00p|Philadelphia 76ers|84|Boston Celtics|87|Box Score|18,624|
Sun, Dec 21, 2003|6:00p|Utah Jazz|75|Detroit Pistons|96|Box Score|22,076|
Sun, Dec 21, 2003|6:00p|Golden State Warriors|93|Miami Heat|104|Box Score|14,497|
Sun, Dec 21, 2003|9:00p|Portland Trail Blazers|98|Sacramento Kings|117|Box Score|17,317|
Sun, Dec 21, 2003|9:30p|Phoenix Suns|101|Los Angeles Lakers|107|Box Score|18,997|
Mon, Dec 22, 2003|7:00p|Orlando Magic|73|Philadelphia 76ers|95|Box Score|18,827|
Mon, Dec 22, 2003|8:30p|Utah Jazz|92|Chicago Bulls|80|Box Score|17,604|
Mon, Dec 22, 2003|9:00p|Memphis Grizzlies|99|Denver Nuggets|106|Box Score|16,155|
Tue, Dec 23, 2003|7:00p|New Orleans Hornets|86|Cleveland Cavaliers|97|Box Score|16,609|
Tue, Dec 23, 2003|7:30p|Boston Celtics|88|Atlanta Hawks|93|Box Score|8,919|
Tue, Dec 23, 2003|7:30p|Washington Wizards|72|Miami Heat|79|Box Score|14,447|
Tue, Dec 23, 2003|7:30p|Chicago Bulls|78|New Jersey Nets|95|Box Score|13,285|
Tue, Dec 23, 2003|7:30p|Minnesota Timberwolves|98|New York Knicks|92|Box Score|19,763|
Tue, Dec 23, 2003|8:00p|Detroit Pistons|78|Milwaukee Bucks|83|Box Score|15,081|
Tue, Dec 23, 2003|8:30p|Indiana Pacers|79|Houston Rockets|71|Box Score|16,721|
Tue, Dec 23, 2003|8:30p|Los Angeles Clippers|90|San Antonio Spurs|111|Box Score|18,797|
Tue, Dec 23, 2003|10:00p|Dallas Mavericks|88|Portland Trail Blazers|97|Box Score|14,556|
Tue, Dec 23, 2003|10:00p|Memphis Grizzlies|97|Sacramento Kings|114|Box Score|17,317|
Tue, Dec 23, 2003|10:00p|Phoenix Suns|90|Seattle SuperSonics|116|Box Score|14,527|
Tue, Dec 23, 2003|10:30p|Los Angeles Lakers|98|Golden State Warriors|107|Box Score|20,310|
Thu, Dec 25, 2003|2:30p|Cleveland Cavaliers|101|Orlando Magic|113|Box Score|OT|17,283
Thu, Dec 25, 2003|6:00p|Dallas Mavericks|111|Sacramento Kings|103|Box Score|17,317|
Thu, Dec 25, 2003|8:30p|Houston Rockets|99|Los Angeles Lakers|87|Box Score|18,997|
Fri, Dec 26, 2003|7:00p|Miami Heat|92|Washington Wizards|84|Box Score|15,824|
Fri, Dec 26, 2003|7:30p|Chicago Bulls|87|Cleveland Cavaliers|80|Box Score|20,562|
Fri, Dec 26, 2003|8:00p|New Jersey Nets|82|Detroit Pistons|79|Box Score|22,076|
Fri, Dec 26, 2003|8:00p|New York Knicks|98|Memphis Grizzlies|94|Box Score|16,344|
Fri, Dec 26, 2003|8:00p|Atlanta Hawks|79|New Orleans Hornets|109|Box Score|15,390|
Fri, Dec 26, 2003|8:30p|Indiana Pacers|96|Milwaukee Bucks|101|Box Score|17,512|
Fri, Dec 26, 2003|8:30p|Orlando Magic|83|San Antonio Spurs|98|Box Score|18,797|
Fri, Dec 26, 2003|9:00p|Houston Rockets|94|Denver Nuggets|95|Box Score|19,685|
Fri, Dec 26, 2003|9:00p|Boston Celtics|104|Phoenix Suns|102|Box Score|17,034|
Fri, Dec 26, 2003|9:00p|Toronto Raptors|94|Utah Jazz|97|Box Score|OT|19,639
Fri, Dec 26, 2003|10:30p|Sacramento Kings|91|Golden State Warriors|98|Box Score|20,192|
Fri, Dec 26, 2003|10:30p|Philadelphia 76ers|98|Los Angeles Clippers|101|Box Score|17,743|
Fri, Dec 26, 2003|10:30p|Minnesota Timberwolves|92|Portland Trail Blazers|101|Box Score|17,237|
Sat, Dec 27, 2003|7:00p|Detroit Pistons|87|Atlanta Hawks|84|Box Score|19,445|
Sat, Dec 27, 2003|7:30p|New York Knicks|100|Miami Heat|80|Box Score|16,500|
Sat, Dec 27, 2003|8:00p|New Jersey Nets|82|Indiana Pacers|75|Box Score|18,345|
Sat, Dec 27, 2003|8:30p|Washington Wizards|86|Chicago Bulls|100|Box Score|20,458|
Sat, Dec 27, 2003|8:30p|Memphis Grizzlies|98|Dallas Mavericks|104|Box Score|20,059|
Sat, Dec 27, 2003|10:00p|Minnesota Timberwolves|104|Seattle SuperSonics|86|Box Score|17,072|
Sun, Dec 28, 2003|3:30p|Toronto Raptors|94|Los Angeles Clippers|88|Box Score|14,311|
Sun, Dec 28, 2003|7:00p|Portland Trail Blazers|74|Cleveland Cavaliers|86|Box Score|18,109|
Sun, Dec 28, 2003|7:00p|Utah Jazz|89|Sacramento Kings|98|Box Score|17,317|
Sun, Dec 28, 2003|7:00p|Milwaukee Bucks|74|San Antonio Spurs|89|Box Score|18,797|
Sun, Dec 28, 2003|8:00p|Philadelphia 76ers|92|Phoenix Suns|100|Box Score|17,259|
Sun, Dec 28, 2003|9:00p|Golden State Warriors|79|Denver Nuggets|103|Box Score|17,763|
Sun, Dec 28, 2003|9:30p|Boston Celtics|82|Los Angeles Lakers|105|Box Score|18,997|
Mon, Dec 29, 2003|7:00p|Memphis Grizzlies|86|Indiana Pacers|94|Box Score|18,345|
Mon, Dec 29, 2003|7:00p|New York Knicks|114|Orlando Magic|86|Box Score|17,283|
Mon, Dec 29, 2003|7:30p|New Orleans Hornets|99|Detroit Pistons|108|Box Score|22,076|
Mon, Dec 29, 2003|7:30p|Portland Trail Blazers|91|New Jersey Nets|87|Box Score|16,941|
Mon, Dec 29, 2003|8:30p|Miami Heat|90|Chicago Bulls|83|Box Score|20,472|
Mon, Dec 29, 2003|8:30p|Seattle SuperSonics|87|Houston Rockets|86|Box Score|15,038|
Mon, Dec 29, 2003|9:00p|Philadelphia 76ers|97|Utah Jazz|106|Box Score|19,911|
Mon, Dec 29, 2003|10:30p|Boston Celtics|100|Golden State Warriors|91|Box Score|18,129|
Mon, Dec 29, 2003|10:30p|Phoenix Suns|113|Los Angeles Clippers|105|Box Score|13,405|
Tue, Dec 30, 2003|7:00p|Indiana Pacers|92|Cleveland Cavaliers|89|Box Score|18,648|
Tue, Dec 30, 2003|7:00p|Atlanta Hawks|83|Washington Wizards|73|Box Score|13,897|
Tue, Dec 30, 2003|7:30p|Miami Heat|73|New York Knicks|102|Box Score|19,763|
Tue, Dec 30, 2003|8:00p|Seattle SuperSonics|105|Memphis Grizzlies|99|Box Score|15,127|
Tue, Dec 30, 2003|8:00p|Chicago Bulls|93|Minnesota Timberwolves|98|Box Score|20,092|
Tue, Dec 30, 2003|8:30p|Milwaukee Bucks|92|Dallas Mavericks|101|Box Score|20,095|
Tue, Dec 30, 2003|9:00p|Toronto Raptors|81|Denver Nuggets|74|Box Score|19,099|
Wed, Dec 31, 2003|2:00p|New Orleans Hornets|96|Boston Celtics|94|Box Score|16,304|
Wed, Dec 31, 2003|4:00p|Portland Trail Blazers|71|Detroit Pistons|78|Box Score|20,458|
Wed, Dec 31, 2003|7:00p|Golden State Warriors|70|New Jersey Nets|88|Box Score|12,131|
Wed, Dec 31, 2003|9:30p|Denver Nuggets|104|Los Angeles Clippers|120|Box Score|14,350|
Wed, Dec 31, 2003|10:00p|Philadelphia 76ers|72|Houston Rockets|80|Box Score|17,067|
